"list","date","vendor","product","price","cat","subcat","subsubcat","feedback","from","to"
"2014-01-16__dbBj45hfRm.html","2014-01-16","MrCronk","1.1g PROPER QUALITY AFGHAN GOLD SEAL HASH w NDD;)",0.01423048,"Drugs","Cannabis","Hash","
    Feedbacks:
    
        
            
                
                    5/5
                    cronk is the best!
                    

                    1 days ago
                    anon [0 deals]
                
            
        
    
","
      Undeclared;)
      ","Worldwide
    "
"2014-01-16__dbjattboJe.html","2014-01-16","fake","HOW TO CARD AMAZON",0.01812447,"Information","Guides",NA,"
    Feedbacks:
    No feedbacks found.
","
    
    
    ",NA
"2014-01-16__dCYsnbKfqn.html","2014-01-16","Shadown1","Sildenafil Pfizer 100mg",0.0261354,"Drugs","Prescription",NA,"
    Feedbacks:
    No feedbacks found.
","
       Finland
      ","Eu
    "
"2014-01-16__dCzg4yswCm.html","2014-01-16","MEGA_PHARMA","LSD acid blotter (130+ ug) 4 blotters",0.05333333,"Drugs","Psychedelics","LSD","
    Feedbacks:
    No feedbacks found.
","
      World
      ","Worldwide
    "
"2014-01-16__dd3deGWlFg.html","2014-01-16","Rumpelstiltskin","250 x 25i NBOMe @ 1200µg HPBCD complexed blotters",0.2423508,"Drugs","Psychedelics","LSD","
    Feedbacks:
    No feedbacks found.
","
      Agora Beta
      ","WorldWide
    "
"2014-01-16__ddX8ASlvm5.html","2014-01-16","ParrotFish","10x 10mg Dexedrine Spansules",0.21887533,"Drugs","Prescription",NA,"
    Feedbacks:
    No feedbacks found.
","
       USA
      ","USA
    "
"2014-01-16__DE5ijausrF.html","2014-01-16","MethylonDE","100x 10mg Apaurin (Diazepam)",0.19182812,"Drugs","Benzos",NA,"
    Feedbacks:
    No feedbacks found.
","
       Germany
      ","EU
    "
"2014-01-16__DEBv9UdLom.html","2014-01-16","HumboldtsFinest","QP OF STRAIN LISTED",0.72860629,"Drugs","Cannabis","Weed","
    Feedbacks:
    
        
            
                
                    5/5
                    thanks again HF! you da man! best qp's. super stealth!
                    

                    2 days ago
                    anon [0 deals]
                
            
                
                    5/5
                    Great vendor.... best i have every dealt with! 2 day shipping to east coast and the bud is always dank from HF. If you're looki
                    

                    6 days ago
                    anon  ~5/5, 1~2 deals
                
            
                
                    5/5
                    Thank you HF! I was impressed and it was only rated a 4. this guy knows what hes doing
                    

                    6 days ago
                    anon [0 deals]
                
            
        
    
","
       USA
      ","USA
    "
"2014-01-16__DEvkG9nTwk.html","2014-01-16","fake","PayPal Survival Guide - Never risk closure of your Paypal account!",0.01087468,"Information","Guides",NA,"
    Feedbacks:
    No feedbacks found.
","
    
    
    ",NA
"2014-01-16__df0vxEp85T.html","2014-01-16","budbrother","7g OG Kush",0.16619577,"Drugs","Cannabis","Weed","
    Feedbacks:
    
        
            
                
                    5/5
                    The very best :)
                    

                    0 days ago
                    anon [0 deals]
                
            
                
                    5/5
                    FE for trusted vendor will update
                    

                    1 days ago
                    anon [0 deals]
                
            
                
                    5/5
                    wow its really good shit cheers bud bro
                    

                    1 days ago
                    anon  ~5/5, 1~2 deals
                
            
        
    
","
       Australia
    
    ",NA
"2014-01-16__dfCbNTB62V.html","2014-01-16","MrNiceGuy007","7g* w/+ of 'Thunder Mountain' amphetamine molecules",0.95624281,"Drugs","Stimulants","Meth","
    Feedbacks:
    No feedbacks found.
","
      The United Snakes of Captivity
      ","Responsible Ninjas
    "
"2014-01-16__DflLgXeJUz.html","2014-01-16","MrCronk","7g PROPER QUALITY JAMAICAN w NDD;)",0.06094063,"Drugs","Cannabis","Weed","
    Feedbacks:
    No feedbacks found.
","
      Undeclared;)
      ","Worldwide
    "
"2014-01-16__dFzoxx5PX6.html","2014-01-16","jackiestovalls","10g 5F-SDB-006",0.20171156,"Drugs","Other",NA,"
    Feedbacks:
    No feedbacks found.
","
      China
      ","Worldwide
    "
"2014-01-16__dgFpL8wvj6.html","2014-01-16","summertime","Morphine 30 MG",0.01702106,"Drugs","Prescription",NA,"
    Feedbacks:
    No feedbacks found.
","
       USA
      ","USA
    "
"2014-01-16__Dh5drdW4RL.html","2014-01-16","DrWhite","Etizolam Tablets 1 mg (ETILAAM-1) 30 PACK",0.08798916,"Drugs","Benzos",NA,"
    Feedbacks:
    No feedbacks found.
","
       USA
    
    ",NA
"2014-01-16__DilbRtqfkp.html","2014-01-16","HollandDutch","100 Audemars Piguet (very heavy pills)",0.55794297,"Drugs","Ecstasy","Pills","
    Feedbacks:
    No feedbacks found.
","
       Netherlands
      ","Worldwide
    "
"2014-01-16__diSxYvloio.html","2014-01-16","Heisenbergmontana","(1.2)Gram TOP SHELF BUBBA KUSH HIGH THC- *HeisenbergMontana* $20*",0.02431581,"Drugs","Cannabis","Weed","
    Feedbacks:
    No feedbacks found.
","
       USA
    
    ",NA
"2014-01-16__DjMM3kzhxy.html","2014-01-16","VerdeLimon","Crystal Meth ICE 2.5 OZ - 70 Gr. - Escrow & Stealth",2.40195544,"Drugs","Stimulants","Meth","
    Feedbacks:
    No feedbacks found.
","
       Mexico
    
    ",NA
"2014-01-16__DjY71Ckoh7.html","2014-01-16","MEGA_PHARMA","LSD acid blotter (130+ ug) 1 blotter",0.01543017,"Drugs","Psychedelics","LSD","
    Feedbacks:
    No feedbacks found.
","
      World
      ","Worldwide
    "
"2014-01-16__dk0wSCSwPD.html","2014-01-16","DutchMasters","20 gram 95-97% pure Cocaine Flakes -- Grade A Quality",2.20176383,"Drugs","Stimulants","Cocaine","
    Feedbacks:
    No feedbacks found.
","
       Netherlands
    
    ",NA
"2014-01-16__dKAEdohpBz.html","2014-01-16","Amsterdamngood","5x 20mg Methadone pills",0.064,"Drugs","Prescription",NA,"
    Feedbacks:
    No feedbacks found.
","
       Netherlands
    
    ",NA
"2014-01-16__dkClm9nvah.html","2014-01-16","AH1906","Herbal Life Pill's (2x 100-110mg MDMA)",0.02005493,"Drugs","Ecstasy","Pills","
    Feedbacks:
    No feedbacks found.
","
       Germany
      ","Worldwide
    "
"2014-01-16__dKeycyXV0y.html","2014-01-16","blackhand","Total Synthesis II - Ecstasy & Amphetamines Synthesis",0.00180312,"Information","eBooks",NA,"
    Feedbacks:
    No feedbacks found.
","
      Internet
    
    ",NA
"2014-01-16__DkjvmKn3RG.html","2014-01-16","GoingPostal","28.0 GRAMS KETAMINE - S-ISOMER - REAGENT TESTED",1.31752,"Drugs","Disassociatives","Ketamine","
    Feedbacks:
    No feedbacks found.
","
       Canada
      ","WORLDWIDE
    "
"2014-01-16__dKmbe6Rydm.html","2014-01-16","blackhand","DMT: The Spirit Molecule - Documentary",0.00180871,"Information","eBooks",NA,"
    Feedbacks:
    No feedbacks found.
","
      Internet
    
    ",NA
"2014-01-16__DKqqy1VUWZ.html","2014-01-16","Massive","NITROETHANE 98% ACROS 0.5L",0.16727475,"Drugs","Other",NA,"
    Feedbacks:
    No feedbacks found.
","
      EU
    
    ",NA
"2014-01-16__dKsBeye9oL.html","2014-01-16","MrCronk","100g PROPER QUALITY BROWN POLLEN w NDD;)",0.55798127,"Drugs","Cannabis","Hash","
    Feedbacks:
    No feedbacks found.
","
      Undeclared;)
      ","Worldwide
    "
"2014-01-16__DKv694bNhJ.html","2014-01-16","FakeMarket","1x Italy CC Credit/Debit - Master/Visa/Amex",0.02969156,"Services","Money",NA,"
    Feedbacks:
    No feedbacks found.
","
      Torland
    
    ",NA
"2014-01-16__DLGhakbym0.html","2014-01-16","Amsterdamngood","5G Power plant",0.071,"Drugs","Cannabis","Weed","
    Feedbacks:
    No feedbacks found.
","
       Netherlands
    
    ",NA
"2014-01-16__dmA5WJyC5a.html","2014-01-16","Jack_N_Hoff","100 gram sample of pure dimethylone (bk-MDDMA) powder [LEGAL WORLDWIDE]",0.53222945,"Drugs","Ecstasy","Other","
    Feedbacks:
    
        
            
                
                    5/5
                    FE for trusted vendor will update once arrives
                    

                    1 days ago
                    anon [0 deals]
                
            
        
    
","
       China
      ","Worldwide except Australia, New Zealand, Russia, Finland, Germany or the Middle East.
    "
"2014-01-16__DmabrnrvCC.html","2014-01-16","deadmaufive","5 Capsules (100mg) - Canadian Arctic Sand MDA",0.04139562,"Drugs","Ecstasy","MDA","
    Feedbacks:
    No feedbacks found.
","
       Canada
    
    ",NA
"2014-01-16__DmiDx7gK0R.html","2014-01-16","MEGA_PHARMA","Ephedrine 48 mg (Made by Pfizer) 200 pills",0.16988013,"Drugs","Prescription",NA,"
    Feedbacks:
    No feedbacks found.
","
       India
    
    ",NA
"2014-01-16__DmK38vV53M.html","2014-01-16","Annie_Ann","5 grams of MDA",0.35481963,"Drugs","Ecstasy","MDA","
    Feedbacks:
    No feedbacks found.
","
       USA
      ","USA
    "
"2014-01-16__dMpDdUcSyK.html","2014-01-16","MrCronk","14g HIGHGRADE DUTCH CHEESE X DIESEL w NDD;)",0.25332186,"Drugs","Cannabis","Weed","
    Feedbacks:
    No feedbacks found.
","
      Undeclared;)
      ","Worldwide
    "
"2014-01-16__DmRs2cSinv.html","2014-01-16","PureFireMeds","14g of Golden Teacher Shrooms (1/2 Oz) Psilocybe Cubensis",0.10663693,"Drugs","Psychedelics","Mushrooms","
    Feedbacks:
    No feedbacks found.
","
       USA
      ","USA
    "
"2014-01-16__DMTBrz8XBg.html","2014-01-16","Heisenberg-meds","Lorazepam (Ativan), 2.5mg/tab - EU prod. - 100 tabs - $140",0.16568047,"Drugs","Benzos",NA,"
    Feedbacks:
    No feedbacks found.
","
       Denmark
      ","Europe
    "
"2014-01-16__dmuqaAW5ww.html","2014-01-16","HumanTraffic-Jip","1 g Indoor WEED Very good quality, nice Buds. Strain 2",0.01945951,"Drugs","Cannabis","Weed","
    Feedbacks:
    No feedbacks found.
","
       Germany
      ","europe
    "
"2014-01-16__dn3KBfig2n.html","2014-01-16","GoingPostal","0.5 GRAMS PURE #4 HEROIN",0.16469,"Drugs","Opioids",NA,"
    Feedbacks:
    No feedbacks found.
","
       Canada
      ","WORLWIDE
    "
"2014-01-16__DngNkMx38y.html","2014-01-16","blackhand","Hacking Matter: Levitating Chairs, Quantum Mirages, and the Infinite Weirdness of Programmable Atoms",0.00180871,"Information","eBooks",NA,"
    Feedbacks:
    No feedbacks found.
","
      Internet
    
    ",NA
"2014-01-16__DnkgzSRZGe.html","2014-01-16","GoldDust","25Grams MDMA",1.21951219,"Drugs","Ecstasy","MDMA","
    Feedbacks:
    No feedbacks found.
","
       UK
    
    ",NA
"2014-01-16__Dnrxnmq9gG.html","2014-01-16","PurityStandard","0.1g 2C-P",0.0316324,"Drugs","Psychedelics","2C","
    Feedbacks:
    No feedbacks found.
","
       Germany
      ","EU, North America
    "
"2014-01-16__Do3K3x5FiS.html","2014-01-16","medibuds","Indoor: OG Kush (1/2 ounce)",0.18437225,"Drugs","Cannabis","Weed","
    Feedbacks:
    
        
            
                
                    5/5
                    Medibuds is a long established vendor! Great service, fast shipping and excellent products.
                    

                    2 days ago
                    anon [0 deals]
                
            
        
    
","
       USA
    
    ",NA
"2014-01-16__DoAqUYhpwz.html","2014-01-16","GoingPostal","28 GRAMS PURE #4 HEROIN",6.85112,"Drugs","Opioids",NA,"
    Feedbacks:
    No feedbacks found.
","
       Canada
      ","WORLDWIDE
    "
"2014-01-16__dPFYnn3GkZ.html","2014-01-16","blackhand","Storming Heaven: LSD and the American Dream",0.00180871,"Information","eBooks",NA,"
    Feedbacks:
    No feedbacks found.
","
      Internet
    
    ",NA
"2014-01-16__Dq75Mmbhps.html","2014-01-16","BC-Exotic","qp any kush/sativa strain - grade AAAA+",0.60810975,"Drugs","Cannabis","Weed","
    Feedbacks:
    
        
            
                
                    0/5
                    
                    

                    0 days ago
                    anon [0 deals]
                
            
                
                    0/5
                    Scam alert! Buyer beware! Do NOT FE! No package. No response, tho douche is online.
                    

                    0 days ago
                    anon [0 deals]
                
            
                
                    0/5
                    i wouldnt FE, hearing things in forums & not getting a reply....will update upon arrival
                    

                    3 days ago
                    anon [0 deals]
                
            
                
                    5/5
                    Wow.  I took a HUGE chance with this vendor but heard good things from SR1 members on SR2
Weed is top notch and properly cured
                    

                    6 days ago
                    anon [0 deals]
                
            
        
    
","
       USA
      ","WORLDWIDE
    "
"2014-01-16__DrVY9ApBsX.html","2014-01-16","Guns_Ammo","Pt.1 Glock 17 9mm New Condition w/2 Mags",1.42560142,"Weapons","Lethal firearms",NA,"
    Feedbacks:
    No feedbacks found.
","
       USA
    
    ",NA
"2014-01-16__dRZtpWKU7U.html","2014-01-16","blackhand","The Beyond Within: The L.S.D. Story",0.00180956,"Information","eBooks",NA,"
    Feedbacks:
    No feedbacks found.
","
      Internet
    
    ",NA
"2014-01-16__DsbomSz6lg.html","2014-01-16","HollandDutch","50g Pure dutch MDMA crystal",1.06483672,"Drugs","Ecstasy","MDMA","
    Feedbacks:
    No feedbacks found.
","
       Netherlands
      ","Worldwide
    "
"2014-01-16__DSYGihJX6v.html","2014-01-16","Hackyboy","Transfer Balance from Hacked PayPals",0.01821073,"Information","Guides",NA,"
    Feedbacks:
    No feedbacks found.
","
    
    
    ",NA
"2014-01-16__dtbNfzcfBi.html","2014-01-16","MEGA_PHARMA","Tapentadol (Nyucenta 100 mg) strong pain killer 60 pills",0.15324851,"Drugs","Prescription",NA,"
    Feedbacks:
    No feedbacks found.
","
       India
    
    ",NA
"2014-01-16__dtC4xUz1Ce.html","2014-01-16","VerdeLimon","Crystal Meth ICE 1 OZ - 28Gr. - Escrow & Stealth",0.96199223,"Drugs","Stimulants","Meth","
    Feedbacks:
    
        
            
                
                    5/5
                    VerdeLimon went above and beyond anything he was required to do and displayed with action his Character is truly Gold Class. 

                    

                    6 days ago
                    anon  ~5/5, 1~2 deals
                
            
        
    
","
       Mexico
    
    ",NA
"2014-01-16__dTdglYtRFD.html","2014-01-16","Beachside","1 US Amex",0.00932824,"Services","Money",NA,"
    Feedbacks:
    
        
            
                
                    5/5
                    Excellent service and communication. 10/10 vendor will be back for sure!
                    

                    3 days ago
                    anon  ~5/5, 1~2 deals
                
            
        
    
","
    
    
    ",NA
"2014-01-16__DTfGNiwxLA.html","2014-01-16","SocksRocksLocks","4 grams  of Motivating Green Crack - $40 - Free Shipping",0.04878048,"Drugs","Cannabis","Weed","
    Feedbacks:
    
        
            
                
                    5/5
                    Sweet jumping Jehoshaphat! Some fine ass nuggets! I could almost taste the Snoop Dogg. Thanks again!
                    

                    1 days ago
                    anon  ~5/5, 1~2 deals
                
            
        
    
","
       USA
      ","USA
    "
"2014-01-16__DTLsXUX2wE.html","2014-01-16","GoingPostal","50 X PURPLE LIGHTNING BOLTS 125MG",1,"Drugs","Ecstasy","Pills","
    Feedbacks:
    No feedbacks found.
","
       Canada
    
    ",NA
"2014-01-16__dU0evAfYch.html","2014-01-16","PureFireMeds","H.P. of OG Kush Indoor (226g) AAA+ High Grade Weed",2.13273875,"Drugs","Cannabis","Weed","
    Feedbacks:
    No feedbacks found.
","
       USA
      ","USA
    "
"2014-01-16__DUcpaeuYse.html","2014-01-16","passman","Carding Tutorials 230 Pages!!!",0.05930494,"Information","Guides",NA,"
    Feedbacks:
    No feedbacks found.
","
    
    
    ",NA
"2014-01-16__DUmwoGM45n.html","2014-01-16","HollandDutch","400 Audemars Piguet (very heavy pills)",1.7672245,"Drugs","Ecstasy","Pills","
    Feedbacks:
    No feedbacks found.
","
       Netherlands
      ","Worldwide
    "
"2014-01-16__dUqur0wkp2.html","2014-01-16","MrCronk","14g PROPER QUALITY JAMAICAN w NDD;)",0.10345565,"Drugs","Cannabis","Weed","
    Feedbacks:
    
        
            
                
                    5/5
                    Excellent as always from Mr Cronk!
                    

                    4 days ago
                    anon [0 deals]
                
            
        
    
","
      Undeclared;)
      ","Worldwide
    "
"2014-01-16__dVBr8kGD2r.html","2014-01-16","Shadown1","Stanozolol 100mg",0.19379844,"Drugs","Steroids",NA,"
    Feedbacks:
    No feedbacks found.
","
       Finland
      ","Finland
    "
"2014-01-16__dVGSaPsGG6.html","2014-01-16","drzheng","250g pure A-PVP- FREE worldwide shipping",2.12056952,"Drugs","Stimulants","Cocaine","
    Feedbacks:
    No feedbacks found.
","
       China
    
    ",NA
"2014-01-16__dvk1G3YZy8.html","2014-01-16","fake","SPEED UP TOR - BIG TUTORIAL",0.01204224,"Information","Guides",NA,"
    Feedbacks:
    No feedbacks found.
","
    
    
    ",NA
"2014-01-16__dvwUokFT7h.html","2014-01-16","passman","3 Ways To Cashout CC To BTC",0.01778093,"Information","Guides",NA,"
    Feedbacks:
    
        
            
                
                    5/5
                    Great guides, great seller. Thank you.
                    

                    6 days ago
                    anon [0 deals]
                
            
                
                    5/5
                    Cashout guide is great!!! number 2 and 3 are the easiest ;)
                    

                    3 days ago
                    anon  ~5/5, 1~2 deals
                
            
        
    
","
    
    
    ",NA
"2014-01-16__dVxrpN1SaD.html","2014-01-16","ExpressHaze","10g Pollum Hash mid quality (FE Listing)",0.11581197,"Drugs","Cannabis","Hash","
    Feedbacks:
    No feedbacks found.
","
       Germany
    
    ",NA
"2014-01-16__dWEgWlP4JG.html","2014-01-16","blackhand","Brainwave Generator + Crack",0.00833333,"Data","Software",NA,"
    Feedbacks:
    No feedbacks found.
","
      Internet
    
    ",NA
"2014-01-16__DWJB6hVdo0.html","2014-01-16","Sandoz1943","Free Sample LSD acid blotter (200+ ug) 2 blotters",0.00522472,"Drugs","Psychedelics","LSD","
    Feedbacks:
    
        
            
                
                    5/5
                    FE
                    

                    6 days ago
                    anon [0 deals]
                
            
        
    
","
       Poland
    
    ",NA
"2014-01-16__DWUqMEC7rh.html","2014-01-16","fake","CASHOUT METOD",0.01806336,"Information","Guides",NA,"
    Feedbacks:
    No feedbacks found.
","
    
    
    ",NA
"2014-01-16__dxk51UxNVE.html","2014-01-16","KryptykOG","Social Engineering: The Art of Human Hacking",0.001,"Information","eBooks",NA,"
    Feedbacks:
    
        
            
                
                    5/5
                    Good Communicator, Nice Vendor!
                    

                    0 days ago
                    anon  ~5/5, 1~2 deals
                
            
        
    
","
      Torland
    
    ",NA
"2014-01-16__dXLknVDXr1.html","2014-01-16","FakeMarket","Embossed Amex Physical Card",0.08309788,"Forgeries",NA,NA,"
    Feedbacks:
    No feedbacks found.
","
      Torland
      ","WW
    "
"2014-01-16__DxVZMpxizx.html","2014-01-16","Beachside","1 NZ cc",0.03536585,"Services","Money",NA,"
    Feedbacks:
    No feedbacks found.
","
    
    
    ",NA
"2014-01-16__Dy3zWknjcu.html","2014-01-16","sereal","CCleaner Professional : legitimate license",0.01811222,"Data","Software",NA,"
    Feedbacks:
    No feedbacks found.
","
    
    
    ",NA
"2014-01-16__DyzS4kyRm8.html","2014-01-16","fake","FAKE GOLD  BULLION",0.59193357,"Counterfeits","Accessories",NA,"
    Feedbacks:
    No feedbacks found.
","
       China
    
    ",NA
"2014-01-16__dZC2TwCK5B.html","2014-01-16","aaapee911","MDMA Crystals Grade A- x 4 gram",0.33065658,"Drugs","Ecstasy","MDMA","
    Feedbacks:
    No feedbacks found.
","
       USA
    
    ",NA
"2014-01-16__DzptSz2LNC.html","2014-01-16","MEGA_PHARMA","Tapentadol (Nyucenta 100 mg) strong pain killer 100 pills",0.27061483,"Drugs","Prescription",NA,"
    Feedbacks:
    No feedbacks found.
","
       India
    
    ",NA
"2014-01-16__dZrNYx2Plg.html","2014-01-16","3dames","10 mg x 60 Hydroxyzine (Atarax) Opiate Potentiator (free shipping)",0.05910735,"Drugs","Prescription",NA,"
    Feedbacks:
    No feedbacks found.
","
      undeclared
      ","Worldwide
    "
"2014-01-16__E0v4bFsmm5.html","2014-01-16","passman","How TO Grow Marijuana (33 Ebook Collection)",0.0059307,"Information","Guides",NA,"
    Feedbacks:
    
        
            
                
                    5/5
                    Books as described:) It is a lot of info
                    

                    3 days ago
                    anon  ~5/5, 1~2 deals
                
            
                
                    5/5
                    Awesome, thank you! Look forward to doing business again soon!
                    

                    4 days ago
                    anon  ~5/5, 1~2 deals
                
            
        
    
","
    
    
    ",NA
"2014-01-16__e1GTyB32Fr.html","2014-01-16","HouseofSpirit","Spongebob Squarepants (Dutch Silver-Grey) 185ug - 5 Hits",0.06119202,"Drugs","Psychedelics","LSD","
    Feedbacks:
    No feedbacks found.
","
       USA
    
    ",NA
"2014-01-16__e27ppkLFft.html","2014-01-16","MEGA_PHARMA","KLONOPIN 2 mg (Clonazepam by Roche - 100 pills)",0.11057692,"Drugs","Benzos",NA,"
    Feedbacks:
    No feedbacks found.
","
       India
      ","Worldwide
    "
"2014-01-16__e2eF68rrjD.html","2014-01-16","fake","BYE BYE BIG BROTHER",0.03612673,"Information","eBooks",NA,"
    Feedbacks:
    No feedbacks found.
","
    
    
    ",NA
"2014-01-16__e332s1bvMV.html","2014-01-16","bcbuds","1 lb Medical-Grade Nuken Sativa/Indica Hybrid Bud",2.97973778,"Drugs","Cannabis","Weed","
    Feedbacks:
    No feedbacks found.
","
       Canada
    
    ",NA
"2014-01-16__e3sGbLAg3K.html","2014-01-16","CocaParis","French Seller 1Gr Ultra clean Acetone washed cocaine",0.21678389,"Drugs","Stimulants","Cocaine","
    Feedbacks:
    No feedbacks found.
","
       France
      ","worldwide
    "
"2014-01-16__E3uba1zebl.html","2014-01-16","Lion","custom for trotan 2",0.08291873,"Listings",NA,NA,"
    Feedbacks:
    
        
            
                
                    5/5
                    Excellent seller.  Sellers like this are what it's all about.
                    

                    1 days ago
                    anon  ~5/5, 1~2 deals
                
            
        
    
","
       USA
    
    ",NA
"2014-01-16__E4mmSxVtVq.html","2014-01-16","HUARWE","SPEED 0.5g",0.07317073,"Drugs","Stimulants","Speed","
    Feedbacks:
    No feedbacks found.
","
       Australia
    
    ",NA
"2014-01-16__E4wXxjG0Mm.html","2014-01-16","MEGA_PHARMA","Sustanon 250 mg/ml (High Quality Organon) 10 ml",0.11214277,"Drugs","Steroids",NA,"
    Feedbacks:
    No feedbacks found.
","
       India
    
    ",NA
"2014-01-16__E5euBK4Wl1.html","2014-01-16","Jack_N_Hoff","500 grams of pure dimethylone (bk-MDDMA) powder [LEGAL WORLDWIDE]",1.85688941,"Drugs","Ecstasy","Other","
    Feedbacks:
    No feedbacks found.
","
       China
      ","Worldwide except Australia, New Zealand, Russia, Finland, Germany or the Middle East.
    "
"2014-01-16__E6dEBFlobc.html","2014-01-16","jackiestovalls","1000g 5F-AB-PINACA",3.39063426,"Drugs","Other",NA,"
    Feedbacks:
    No feedbacks found.
","
      China
      ","Worldwide
    "
"2014-01-16__E6lPYR1aT5.html","2014-01-16","SocksRocksLocks","1/2 Ounce - 14 grams of VERY Medicating Blackberry Kush - $140 - Free Shipping",0.1707317,"Drugs","Cannabis","Weed","
    Feedbacks:
    No feedbacks found.
","
       USA
      ","USA
    "
"2014-01-16__e74qhtr50P.html","2014-01-16","MachineElves","MACHINE ELVES 250mg Best Selling ** MOST POTENT DMT ** (Escrow)",0.06610146,"Drugs","Psychedelics","DMT","
    Feedbacks:
    
        
            
                
                    5/5
                    I just love the Machine Elves - been using them regularly since August and they have never let me down. World Class Service 5/5.
                    

                    0 days ago
                    anon  ~5/5, 1~2 deals
                
            
        
    
","
       UK
      ","UK (Free!) & EU
    "
"2014-01-16__E7S3zoFb0h.html","2014-01-16","lsdaisy%21","10x Twins 150ug",0.1334158,"Drugs","Psychedelics","LSD","
    Feedbacks:
    No feedbacks found.
","
       Netherlands
    
    ",NA
"2014-01-16__e89oB837h8.html","2014-01-16","sereal","Microsoft Windows 8 Professional : legitimate retail product key",0.044321,"Data","Software",NA,"
    Feedbacks:
    No feedbacks found.
","
    
    
    ",NA
"2014-01-16__e8gytYtkea.html","2014-01-16","GoingPostal","3.5 GRAMS CRYSTAL METH ICE SHARDS - REAGENT TESTED",0.42365187,"Drugs","Stimulants","Meth","
    Feedbacks:
    No feedbacks found.
","
       Canada
      ","WORLDWIDE
    "
"2014-01-16__E8v2DZjoWG.html","2014-01-16","Interways","50 gr. ~ 72% Pure Speed Paste",0.2601259,"Drugs","Stimulants","Speed","
    Feedbacks:
    No feedbacks found.
","
       Germany
      ","Worldwide
    "
"2014-01-16__eA9q7txXmX.html","2014-01-16","MachineElves","MACHINE ELVES 500mg Best Selling ** MOST POTENT DMT ** (Escrow)",0.13220293,"Drugs","Psychedelics","DMT","
    Feedbacks:
    No feedbacks found.
","
       UK
      ","UK (Free!) & EU
    "
"2014-01-16__eAEgkrCU0p.html","2014-01-16","GoingPostal","1.0 GRAM CRYSTAL METH ICE SHARDS - REAGENT TESTED",0.12100531,"Drugs","Stimulants","Meth","
    Feedbacks:
    
        
            
                
                    5/5
                    GOOD GOD MAN. I made my order with him a week after ones on a certain P darknet site. He beat them. Time to order another!
                    

                    0 days ago
                    anon  ~5/5, 3~5 deals
                
            
                
                    5/5
                    fe for trusted vendor.
                    

                    3 days ago
                    anon  ~5/5, 1~2 deals
                
            
                
                    5/5
                    Happy to Report All Around Perfect Smooth as, lol, ok will be cheesy and say it - smooth as silk trade - which has restored my 
                    

                    5 days ago
                    anon  ~5/5, 1~2 deals
                
            
        
    
","
       Canada
      ","WORLDWIDE
    "
"2014-01-16__eAlWZbArBB.html","2014-01-16","whiteyford","3.5g MDMA Sand",0.16928657,"Drugs","Ecstasy","MDMA","
    Feedbacks:
    No feedbacks found.
","
       Canada
    
    ",NA
"2014-01-16__EANszWedc9.html","2014-01-16","freestylerfreak13a","Buy Bitcoins With Paypal, Paysafe, Credit- Debit C",0.01822135,"Information","eBooks",NA,"
    Feedbacks:
    No feedbacks found.
","
    
    
    ",NA
"2014-01-16__eaWBmVFKy6.html","2014-01-16","SonsofLeary","AUS LSD 2 x 200ug",0.05507281,"Drugs","Psychedelics","LSD","
    Feedbacks:
    No feedbacks found.
","
       Australia
    
    ",NA
"2014-01-16__eawgSYErJd.html","2014-01-16","Hackyboy","Mega carding guide",0.06070244,"Information","Guides",NA,"
    Feedbacks:
    No feedbacks found.
","
    
    
    ",NA
"2014-01-16__Eax59D2mDY.html","2014-01-16","jackiestovalls","500g PB-22",1.73261928,"Drugs","Other",NA,"
    Feedbacks:
    No feedbacks found.
","
      China
      ","Worldwide
    "
"2014-01-16__eb4f97TAz7.html","2014-01-16","RepAAA","Hublot - Big Bang Ayrton Senna Limited Edition [AAA+]",0.62752075,"Counterfeits","Watches",NA,"
    Feedbacks:
    No feedbacks found.
","
      Hong Kong
      ","Worldwide
    "
"2014-01-16__eBspG2XRNy.html","2014-01-16","Mindful-Shaman","90 grams Methylone bk-MDMA crystal w/FREE shipping anywhere in the world!",1.02306327,"Drugs","Ecstasy","Other","
    Feedbacks:
    No feedbacks found.
","
       China
      ","Worldwide
    "
"2014-01-16__EcrgZttZsJ.html","2014-01-16","RepAAA","Hublot - Big Bang Rose Gold Ceramic [AAA+]",0.62752075,"Counterfeits","Watches",NA,"
    Feedbacks:
    No feedbacks found.
","
      Hong Kong
      ","Worldwide
    "
"2014-01-16__ecsPZ10tFG.html","2014-01-16","goodfornothing","MDMA (20g)",0.41492774,"Drugs","Ecstasy","MDMA","
    Feedbacks:
    
        
            
                
                    5/5
                    FE will update.
                    

                    1 days ago
                    anon [0 deals]
                
            
                
                    5/5
                    Good to go! Will update on arrival!
                    

                    3 days ago
                    anon [0 deals]
                
            
                
                    5/5
                    Recieved order today. good stealth product and shipping. Buy from this guy!!!
                    

                    5 days ago
                    anon [0 deals]
                
            
                
                    5/5
                    Got in today.. MDMA is so stinky I love it!! Cant wait to try this! Prolly going to knock me on my ASS! Thanks G4N!!
                    

                    2 days ago
                    anon  ~5/5, 1~2 deals
                
            
        
    
","
       Canada
      ","everywhere but australia
    "
