"list","date","vendor","product","price","cat","subcat","subsubcat","feedback","from","to","goodFB","greatFB","okFB","poorFB","badFB","worstFB"
"zxJECEcJc","2014-10-31","DrEarnhardt","25gr Pure Power Plant ( Shake / Trim / Crunch )","[1.00e-07,1.49e+00)","Drugs","Cannabis","Shake/trim"," Feedbacks: 5/5 FE. First order but great trust. Will update 9 days ago anon 1~2 deals 5/5 all good !! great pack 18 days ago anon 10~15 deals 5/5 VERY FAST DELIVERY TO GERMANY(3days)! QUALITY IS GOOD! 30 days ago anon 5.00/5, 40~55 deals 5/5 incredible stuff would definately not consider it shake its far above that. second order from Dr.E and perfect again 46 days ago anon ~5/5, 6~10 deals 5/5 Still perfect seller! 46 days ago anon ~5/5, 6~10 deals 5/5 smells dank for shake 62 days ago anon 5.00/5, 40~55 deals 5/5 Communication was bad, but the Stuff arrived! Trim is exact 25g, strong grinded, but smell is good. Thank you :) 216 days ago anon ~5/5, 25~40 deals 5/5 5/5 Excellent as always! 224 days ago anon ~5/5, 15~25 deals 5/5 Excellent product, great quality smoke and vendor 225 days ago anon ~5/5, 15~25 deals 5/5 Very happy with my 2nd order, nice mild high :) 227 days ago anon ~5/5, 10~15 deals 5/5 all good and 10% overweight! 228 days ago anon ~5/5, 40~55 deals 5/5 All good, 10 days to U.K 242 days ago anon ~5/5, 25~40 deals 5/5 Nice stuff - good stealth nice smoke 245 days ago anon ~5/5, 1~2 deals 5/5 This is much better than you think, not normal leafy stuff that tastes like grass from the garden...THIS IS REALLY NICE ..PROPE 257 days ago anon 5.00/5, 25~40 deals "," Netherlands ","Worldwide ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"FuCewZBGr","2014-11-02","DrEarnhardt","100gr Pure Power Plant ( Shake / Trim / Crunch )","[1.00e-07,1.49e+00)","Drugs","Cannabis","Shake/trim"," Feedbacks: 5/5 Perfekt 16 days ago anon ~5/5, 6~10 deals 5/5 Good smoke, good weight great deal! very happy :) 245 days ago anon 5.00/5, 40~55 deals "," Netherlands ","Worldwide ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"FiwDLrzqRg","2014-11-02","GreenStreet","1lb -- TRIM -- Indoor, Organic, Escrow","[1.49e+00,4.85e+00)","Drugs","Cannabis","Shake/trim"," Feedbacks: 5/5 quick shipping good product 0 days ago anon ~5/5, 1~2 deals 5/5 Literally the fastest I have ever gotten a package. Way better than any other trim I've gotten on the markets. 5 days ago anon ~5/5, 15~25 deals "," USA ","USA ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"iTbRXFdX","2014-11-02","DrEarnhardt","50gr Pure Power Plant ( Shake / Trim / Crunch )","[1.00e-07,1.49e+00)","Drugs","Cannabis","Shake/trim"," Feedbacks: 5/5 Nice product for a good price and overweight Thanks DrEarnhardt 216 days ago anon 5.00/5, 25~40 deals 5/5 One more perfect transaction with Great Vendor! Thank you so much Doktor! 10/5 for all 220 days ago anon ~5/5, 10~15 deals 5/5 Arrived to Germany in 3 business days. Good smoke, great bang for the buck. Was 54.1 grams including packaging. 221 days ago anon ~5/5, 10~15 deals 5/5 Great Stealth and great product +++ 222 days ago anon ~5/5, 1~2 deals 5/5 Perfect seller! 222 days ago anon ~5/5, 6~10 deals 5/5 This time the package never arrived. But the seller sent me the refund immediately after my request. I would order again. 235 days ago anon ~5/5, 6~10 deals 5/5 EXCELLENT! 239 days ago anon ~5/5, 25~40 deals 5/5 quick delivery. this shake is top notch smoke smells like Amsterdam...And for the price there is nothing that comes close...Tha 248 days ago anon 5.00/5, 25~40 deals "," Netherlands ","Worldwide ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"jCaeepBzA","2014-11-02","drugsRus","5g AK47 Shake","[1.00e-07,1.49e+00)","Drugs","Cannabis","Shake/trim"," Feedbacks: 5/5 Stealth's OK, top product for price, maybe best price:quality from here so far 4 days ago anon ~5/5, 15~25 deals 5/5 Haven't tried it but it smells and looks like the real deal. Weight on point too. 5/5 thanks 7 days ago anon ~5/5, 25~40 deals 5/5 NDD, all good, cheers. 9 days ago anon ~5/5, 25~40 deals 5/5 Perfect! Next day delivery, great product and stealth. Would definitely order again. thanks. 10 days ago anon 6~10 deals "," UK ","NA",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"JfESBEUal","2014-11-02","drugsRus","1g AK47 Shake","[1.00e-07,1.49e+00)","Drugs","Cannabis","Shake/trim"," Feedbacks: 5/5 Good stealth and the weed is great! 3 days ago anon 1~2 deals 5/5 nice weed, fast delivery. good stealth. 5/5 4 days ago anon 5.00/5, 40~55 deals 5/5 Lovely smooth smoke and super fast delivery - thank you :) 5 days ago anon ~5/5, 6~10 deals 5/5 NDD. Very Nice. Thank you. 6 days ago anon ~5/5, 10~15 deals 5/5 Good stealth, quick delivery, still waiting to test it but I'm sure it won't disappoint 7 days ago anon ~5/5, 6~10 deals 5/5 nice stealth, ndd good shake. friendly vendor. 5/5. cheers 9 days ago anon 5.00/5, 40~55 deals 5/5 ndd, good stealth. nice product. good new vendor. thanks. 11 days ago anon 5.00/5, 40~55 deals 5/5 Very quick delivery. Looks good for shake, smells nice. Not smoked any yet though! 11 days ago anon ~5/5, 6~10 deals 5/5 Great domestic service arrived NDD. Overweight + strong weed. No probs great communication gonna use DrugsRus again! 12 days ago anon ~5/5, 25~40 deals 5/5 Exactly as described. Quick shipping nice smoke, stealthy. 5/5 across the board cheers :) 12 days ago anon ~5/5, 3~5 deals 5/5 1st Order with new vendor...NND...Shake is like ground up bud..and extra's A+++...Bibbsy 12 days ago anon 5.00/5, 25~40 deals "," UK ","NA",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"kMpXUvwaun","2014-11-02","DrEarnhardt","10gr Pure Power Plant ( Shake / Trim / Crunch )","[1.00e-07,1.49e+00)","Drugs","Cannabis","Shake/trim"," Feedbacks: 5/5 0 days ago anon 1~2 deals 5/5 5 out of 5, all good this end. 8 days ago anon ~5/5, 6~10 deals 5/5 Very quick, thanks. 20 days ago anon 3~5 deals 5/5 28 days ago anon 6~10 deals 5/5 Finally received, all fine 34 days ago anon ~5/5, 15~25 deals 5/5 Is good for that price, decent stealth, good delivery time, thanks! 44 days ago anon 5.00/5, 25~40 deals 5/5 I love this vendor. Thanks. 53 days ago anon ~5/5, 10~15 deals 5/5 first order of 10g cut didn't arrive, got 5g buds instead (within the week), good communication, excellent weed, top vendor. 108 days ago anon ~5/5, 15~25 deals 5/5 Arrived. 120 days ago anon ~5/5, 6~10 deals 5/5 128 days ago anon ~5/5, 6~10 deals 5/5 138 days ago anon 1~2 deals 5/5 Ace, wonderful stuff! 150 days ago anon 4.94/5, 40~55 deals 5/5 nice 155 days ago anon 3~5 deals 5/5 good product for a low price. recommend this seller 158 days ago anon 5.00/5, 25~40 deals 5/5 Order didn't arrive,so reshipped 1/3, which arrived really fast(5 days). 158 days ago anon ~5/5, 6~10 deals 5/5 overweight!!!!! super quality 163 days ago anon ~5/5, 15~25 deals 5/5 Speedy delivery. Overweight! Great quality shake. Trust him, he is a doctor. 164 days ago anon ~5/5, 10~15 deals 5/5 Great Stealth, arrived to UK in 5 days, great price! 168 days ago anon ~5/5, 10~15 deals 5/5 No received my second order, but 25% refund immediately ! You can trust this good vendor ! Thx Dr 171 days ago anon 5.00/5, 15~25 deals 5/5 The doctor does it again! Shipping took a bit longer this time, but no vendor's fault - all good as always!!! 172 days ago anon ~5/5, 6~10 deals "," Netherlands ","Worldwide ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"psiCgYGvo","2014-11-02","GucciBuds","✫ ✬ ✭ ✮ ✯ 1OZ 28g SHAKE/TRIMMINGS ✫ ✬ ✭ ✮ ✯","[1.00e-07,1.49e+00)","Drugs","Cannabis","Shake/trim"," Feedbacks: 5/5 Shipped fast and well packaged. Very leafy. No stems or seeds. All leaves and shake. Kinda rough to smoke but it's listed an 3 days ago anon 3~5 deals 5/5 Very, very leafy, unfortunately. Kind of disappointed, but the price was good and the shipping time was decent. Don't want to d 12 days ago anon ~5/5, 3~5 deals 2/5 barley smokeable at all.. picture is defiantly outdated. its better for cooking. 137 days ago anon ~5/5, 15~25 deals 5/5 Prompt responses, professional packaging. great experience 142 days ago anon ~5/5, 10~15 deals 5/5 Came Very fast, best stealth I've ever seen, amazing deal, will return, 5/5 143 days ago anon 4.91/5, 25~40 deals 5/5 Fast shipping. Order on point weight wise. definitely more trim then shake/buds tho 147 days ago anon ~5/5, 40~55 deals 5/5 Gucci is a god, plain and simple 149 days ago anon ~5/5, 3~5 deals "," USA ","NA",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"RmvmigyP","2014-11-02","drugsRus","10g AK47 Shake","[1.00e-07,1.49e+00)","Drugs","Cannabis","Shake/trim"," Feedbacks: 5/5 Great Seller! NDD! Perfect in every way! Ordered 3x's quantity aswell! BARGAIN! 8 days ago anon ~5/5, 6~10 deals 5/5 Super fast delivery, great service.Thank you very much 9 days ago anon ~5/5, 1~2 deals "," UK ","NA",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"vymTSfkaqb","2014-11-02","GucciBuds","✫ ✬ ✭ ✮ ✯ 112g - QP - SHAKE/TRIMMINGS ✫ ✬ ✭ ✮ ✯","[1.00e-07,1.49e+00)","Drugs","Cannabis","Shake/trim"," Feedbacks: 5/5 Overweight, and speedy. Was trim, but not even close to smokeable. Found one bud. 8 days ago anon 3~5 deals "," USA ","USA ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"VyTJLXLT","2014-11-02","GreenStreet","1/2lb Trim -- TRIM -- Indoor, Organic","[1.00e-07,1.49e+00)","Drugs","Cannabis","Shake/trim"," Feedbacks: 5/5 great stealth, good delivery time 6 days ago anon 5.00/5, 40~55 deals "," USA ","USA ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"xTFSNuuLZ","2014-11-02","DrEarnhardt","5gr Pure Power Plant ( Shake / Trim / Crunch )","[1.00e-07,1.49e+00)","Drugs","Cannabis","Shake/trim"," Feedbacks: 5/5 10 days to UK, good stealth. thanks! 1 days ago anon ~5/5, 6~10 deals 5/5 FE'd for the plus 10%. I will update this, getting the stuff. 1 days ago anon 1~2 deals 5/5 FE for trusted vendor 4 days ago anon 6~10 deals 3/5 Fast shipment but quality not as good as expected 4 days ago anon 3~5 deals 5/5 FE'd early, will update. 4 days ago anon ~5/5, 10~15 deals 5/5 F.E, trustworthy seller. 5 days ago anon ~5/5, 15~25 deals 5/5 5 out of 5, all good this end. 8 days ago anon ~5/5, 6~10 deals 5/5 5 working days to UK-excellent;Bang on weight inc 10% for FE-excellent;quality,value&stealth-excellent! 18 days ago anon 3~5 deals 5/5 Package received, took a little longer than usual, Will be back 18 days ago anon 1~2 deals 5/5 Every thing's OK good transaction, thanks ;-) 23 days ago anon 5.00/5, 25~40 deals 5/5 top transaction :) 26 days ago anon 5.00/5, 25~40 deals "," Netherlands ","Worldwide ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"zxJECEcJc","2014-11-02","DrEarnhardt","25gr Pure Power Plant ( Shake / Trim / Crunch )","[1.00e-07,1.49e+00)","Drugs","Cannabis","Shake/trim"," Feedbacks: 5/5 Great!!! High quality shake, great for baking. Overweight + Cracking price. Dr is the most reliable seller on ag! 10 days ago anon ~5/5, 10~15 deals 5/5 FE. First order but great trust. Will update 11 days ago anon 1~2 deals 5/5 all good !! great pack 20 days ago anon 10~15 deals 5/5 VERY FAST DELIVERY TO GERMANY(3days)! QUALITY IS GOOD! 31 days ago anon 5.00/5, 40~55 deals 5/5 incredible stuff would definately not consider it shake its far above that. second order from Dr.E and perfect again 47 days ago anon ~5/5, 10~15 deals 5/5 Still perfect seller! 48 days ago anon ~5/5, 6~10 deals 5/5 smells dank for shake 64 days ago anon 5.00/5, 40~55 deals 5/5 Communication was bad, but the Stuff arrived! Trim is exact 25g, strong grinded, but smell is good. Thank you :) 217 days ago anon ~5/5, 25~40 deals 5/5 5/5 Excellent as always! 225 days ago anon ~5/5, 25~40 deals 5/5 Excellent product, great quality smoke and vendor 226 days ago anon ~5/5, 15~25 deals 5/5 Very happy with my 2nd order, nice mild high :) 228 days ago anon ~5/5, 10~15 deals 5/5 all good and 10% overweight! 229 days ago anon ~5/5, 40~55 deals 5/5 All good, 10 days to U.K 243 days ago anon ~5/5, 25~40 deals 5/5 Nice stuff - good stealth nice smoke 246 days ago anon ~5/5, 1~2 deals 5/5 This is much better than you think, not normal leafy stuff that tastes like grass from the garden...THIS IS REALLY NICE ..PROPE 258 days ago anon 5.00/5, 25~40 deals "," Netherlands ","Worldwide ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"FuCewZBGr","2014-11-05","DrEarnhardt","100gr Pure Power Plant ( Shake / Trim / Crunch )","[1.00e-07,1.49e+00)","Drugs","Cannabis","Shake/trim"," Feedbacks: 5/5 FE 0 days ago anon ~5/5, 10~15 deals 5/5 Perfekt 19 days ago anon ~5/5, 6~10 deals 5/5 Good smoke, good weight great deal! very happy :) 248 days ago anon 5.00/5, 40~55 deals "," Netherlands ","Worldwide ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"FiwDLrzqRg","2014-11-05","GreenStreet","1lb -- TRIM -- Indoor, Organic, Escrow","[1.00e-07,1.49e+00)","Drugs","Cannabis","Shake/trim"," Feedbacks: 5/5 Very fast. 5/5 all around. 0 days ago anon ~5/5, 15~25 deals 5/5 quick shipping good product 4 days ago anon ~5/5, 1~2 deals 5/5 Literally the fastest I have ever gotten a package. Way better than any other trim I've gotten on the markets. 8 days ago anon ~5/5, 15~25 deals "," USA ","USA ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"iTbRXFdX","2014-11-05","DrEarnhardt","50gr Pure Power Plant ( Shake / Trim / Crunch )","[1.00e-07,1.49e+00)","Drugs","Cannabis","Shake/trim"," Feedbacks: 5/5 Nice product for a good price and overweight Thanks DrEarnhardt 219 days ago anon 5.00/5, 25~40 deals 5/5 One more perfect transaction with Great Vendor! Thank you so much Doktor! 10/5 for all 223 days ago anon ~5/5, 10~15 deals 5/5 Arrived to Germany in 3 business days. Good smoke, great bang for the buck. Was 54.1 grams including packaging. 224 days ago anon ~5/5, 10~15 deals 5/5 Great Stealth and great product +++ 225 days ago anon ~5/5, 1~2 deals 5/5 Perfect seller! 225 days ago anon ~5/5, 6~10 deals 5/5 This time the package never arrived. But the seller sent me the refund immediately after my request. I would order again. 238 days ago anon ~5/5, 6~10 deals 5/5 EXCELLENT! 242 days ago anon ~5/5, 25~40 deals 5/5 quick delivery. this shake is top notch smoke smells like Amsterdam...And for the price there is nothing that comes close...Tha 251 days ago anon 5.00/5, 25~40 deals "," Netherlands ","Worldwide ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"kMpXUvwaun","2014-11-05","DrEarnhardt","10gr Pure Power Plant ( Shake / Trim / Crunch )","[1.00e-07,1.49e+00)","Drugs","Cannabis","Shake/trim"," Feedbacks: 5/5 Fe'd due lost password. 1 days ago anon 5.00/5, 55~70 deals 5/5 3 days ago anon 1~2 deals 5/5 5 out of 5, all good this end. 11 days ago anon ~5/5, 6~10 deals 5/5 Very quick, thanks. 23 days ago anon 3~5 deals 5/5 31 days ago anon 6~10 deals 5/5 Finally received, all fine 37 days ago anon ~5/5, 15~25 deals 5/5 Is good for that price, decent stealth, good delivery time, thanks! 48 days ago anon 5.00/5, 25~40 deals 5/5 I love this vendor. Thanks. 56 days ago anon ~5/5, 10~15 deals 5/5 first order of 10g cut didn't arrive, got 5g buds instead (within the week), good communication, excellent weed, top vendor. 111 days ago anon ~5/5, 15~25 deals 5/5 Arrived. 123 days ago anon ~5/5, 6~10 deals 5/5 131 days ago anon ~5/5, 6~10 deals 5/5 141 days ago anon 1~2 deals 5/5 Ace, wonderful stuff! 153 days ago anon 4.94/5, 40~55 deals 5/5 nice 159 days ago anon 3~5 deals 5/5 good product for a low price. recommend this seller 161 days ago anon 5.00/5, 25~40 deals 5/5 Order didn't arrive,so reshipped 1/3, which arrived really fast(5 days). 161 days ago anon ~5/5, 6~10 deals 5/5 overweight!!!!! super quality 166 days ago anon ~5/5, 15~25 deals 5/5 Speedy delivery. Overweight! Great quality shake. Trust him, he is a doctor. 167 days ago anon ~5/5, 10~15 deals 5/5 Great Stealth, arrived to UK in 5 days, great price! 171 days ago anon ~5/5, 10~15 deals 5/5 No received my second order, but 25% refund immediately ! You can trust this good vendor ! Thx Dr 174 days ago anon 5.00/5, 15~25 deals "," Netherlands ","Worldwide ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"psiCgYGvo","2014-11-05","GucciBuds","✫ ✬ ✭ ✮ ✯ 1OZ 28g SHAKE/TRIMMINGS ✫ ✬ ✭ ✮ ✯","[1.00e-07,1.49e+00)","Drugs","Cannabis","Shake/trim"," Feedbacks: 5/5 Shipped fast and well packaged. Very leafy. No stems or seeds. All leaves and shake. Kinda rough to smoke but it's listed an 6 days ago anon 3~5 deals 5/5 Very, very leafy, unfortunately. Kind of disappointed, but the price was good and the shipping time was decent. Don't want to d 15 days ago anon ~5/5, 3~5 deals 2/5 barley smokeable at all.. picture is defiantly outdated. its better for cooking. 140 days ago anon ~5/5, 15~25 deals 5/5 Prompt responses, professional packaging. great experience 145 days ago anon ~5/5, 10~15 deals 5/5 Came Very fast, best stealth I've ever seen, amazing deal, will return, 5/5 146 days ago anon 4.91/5, 25~40 deals 5/5 Fast shipping. Order on point weight wise. definitely more trim then shake/buds tho 150 days ago anon 5.00/5, 40~55 deals 5/5 Gucci is a god, plain and simple 152 days ago anon ~5/5, 3~5 deals "," USA ","NA",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"vymTSfkaqb","2014-11-05","GucciBuds","✫ ✬ ✭ ✮ ✯ 112g - QP - SHAKE/TRIMMINGS ✫ ✬ ✭ ✮ ✯","[1.00e-07,1.49e+00)","Drugs","Cannabis","Shake/trim"," Feedbacks: 5/5 Overweight, and speedy. Was trim, but not even close to smokeable. Found one bud. 11 days ago anon 3~5 deals "," USA ","USA ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"VyTJLXLT","2014-11-05","GreenStreet","1/2lb Trim -- TRIM -- Indoor, Organic","[1.00e-07,1.49e+00)","Drugs","Cannabis","Shake/trim"," Feedbacks: 5/5 great stealth, good delivery time 9 days ago anon 5.00/5, 40~55 deals "," USA ","USA ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"xTFSNuuLZ","2014-11-05","DrEarnhardt","5gr Pure Power Plant ( Shake / Trim / Crunch )","[1.00e-07,1.49e+00)","Drugs","Cannabis","Shake/trim"," Feedbacks: 5/5 10 days to UK, good stealth. thanks! 4 days ago anon ~5/5, 6~10 deals 5/5 FE'd for the plus 10%. I will update this, getting the stuff. 4 days ago anon 1~2 deals 5/5 FE for trusted vendor 7 days ago anon 6~10 deals 3/5 Fast shipment but quality not as good as expected 7 days ago anon 3~5 deals 5/5 FE'd early, will update. 8 days ago anon ~5/5, 10~15 deals 5/5 Fast delivery, perfect 8 days ago anon ~5/5, 25~40 deals 5/5 good stuff 6 days to uk 8 days ago anon ~5/5, 10~15 deals 5/5 5 out of 5, all good this end. 11 days ago anon ~5/5, 6~10 deals 5/5 5 working days to UK-excellent;Bang on weight inc 10% for FE-excellent;quality,value&stealth-excellent! 21 days ago anon 3~5 deals 5/5 Package received, took a little longer than usual, Will be back 21 days ago anon 3~5 deals 5/5 Every thing's OK good transaction, thanks ;-) 26 days ago anon 4.71/5, 25~40 deals 5/5 top transaction :) 29 days ago anon 5.00/5, 25~40 deals "," Netherlands ","Worldwide ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"zxJECEcJc","2014-11-05","DrEarnhardt","25gr Pure Power Plant ( Shake / Trim / Crunch )","[1.00e-07,1.49e+00)","Drugs","Cannabis","Shake/trim"," Feedbacks: 5/5 Great!!! High quality shake, great for baking. Overweight + Cracking price. Dr is the most reliable seller on ag! 13 days ago anon ~5/5, 10~15 deals 5/5 FE. First order but great trust. Will update 14 days ago anon 1~2 deals 5/5 all good !! great pack 23 days ago anon 10~15 deals 5/5 VERY FAST DELIVERY TO GERMANY(3days)! QUALITY IS GOOD! 34 days ago anon 5.00/5, 40~55 deals 5/5 incredible stuff would definately not consider it shake its far above that. second order from Dr.E and perfect again 50 days ago anon ~5/5, 10~15 deals 5/5 Still perfect seller! 51 days ago anon ~5/5, 6~10 deals 5/5 smells dank for shake 67 days ago anon 5.00/5, 40~55 deals 5/5 Communication was bad, but the Stuff arrived! Trim is exact 25g, strong grinded, but smell is good. Thank you :) 220 days ago anon ~5/5, 25~40 deals 5/5 5/5 Excellent as always! 228 days ago anon ~5/5, 25~40 deals 5/5 Excellent product, great quality smoke and vendor 229 days ago anon ~5/5, 15~25 deals 5/5 Very happy with my 2nd order, nice mild high :) 231 days ago anon ~5/5, 10~15 deals 5/5 all good and 10% overweight! 232 days ago anon ~5/5, 40~55 deals 5/5 All good, 10 days to U.K 246 days ago anon ~5/5, 25~40 deals 5/5 Nice stuff - good stealth nice smoke 249 days ago anon ~5/5, 1~2 deals 5/5 This is much better than you think, not normal leafy stuff that tastes like grass from the garden...THIS IS REALLY NICE ..PROPE 261 days ago anon 5.00/5, 25~40 deals "," Netherlands ","Worldwide ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"jCaeepBzA","2014-11-06","drugsRus","5g AK47 Shake","[1.00e-07,1.49e+00)","Drugs","Cannabis","Shake/trim"," Feedbacks: 3/5 did not go well but got refund 0 days ago anon ~5/5, 6~10 deals 5/5 Stealth's OK, top product for price, maybe best price:quality from here so far 7 days ago anon ~5/5, 15~25 deals 5/5 Haven't tried it but it smells and looks like the real deal. Weight on point too. 5/5 thanks 10 days ago anon ~5/5, 25~40 deals 5/5 NDD, all good, cheers. 12 days ago anon ~5/5, 25~40 deals 5/5 Perfect! Next day delivery, great product and stealth. Would definitely order again. thanks. 13 days ago anon 6~10 deals "," UK ","NA",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"JfESBEUal","2014-11-06","drugsRus","1g AK47 Shake","[1.00e-07,1.49e+00)","Drugs","Cannabis","Shake/trim"," Feedbacks: 5/5 2 days ago anon 1~2 deals 5/5 2 days ago anon ~5/5, 10~15 deals 5/5 Good stealth and the weed is great! 6 days ago anon 1~2 deals 5/5 nice weed, fast delivery. good stealth. 5/5 7 days ago anon 5.00/5, 40~55 deals 5/5 Lovely smooth smoke and super fast delivery - thank you :) 8 days ago anon ~5/5, 6~10 deals 5/5 NDD. Very Nice. Thank you. 9 days ago anon ~5/5, 10~15 deals 5/5 Good stealth, quick delivery, still waiting to test it but I'm sure it won't disappoint 10 days ago anon ~5/5, 6~10 deals 5/5 nice stealth, ndd good shake. friendly vendor. 5/5. cheers 12 days ago anon 5.00/5, 40~55 deals 5/5 ndd, good stealth. nice product. good new vendor. thanks. 14 days ago anon 5.00/5, 40~55 deals 5/5 Very quick delivery. Looks good for shake, smells nice. Not smoked any yet though! 14 days ago anon ~5/5, 6~10 deals 5/5 Great domestic service arrived NDD. Overweight + strong weed. No probs great communication gonna use DrugsRus again! 15 days ago anon ~5/5, 25~40 deals 5/5 Exactly as described. Quick shipping nice smoke, stealthy. 5/5 across the board cheers :) 15 days ago anon ~5/5, 3~5 deals 5/5 1st Order with new vendor...NND...Shake is like ground up bud..and extra's A+++...Bibbsy 15 days ago anon 5.00/5, 25~40 deals "," UK ","NA",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"FuCewZBGr","2014-11-06","DrEarnhardt","100gr Pure Power Plant ( Shake / Trim / Crunch )","[1.00e-07,1.49e+00)","Drugs","Cannabis","Shake/trim"," Feedbacks: 5/5 FE 2 days ago anon ~5/5, 10~15 deals 5/5 Perfekt 21 days ago anon ~5/5, 6~10 deals 5/5 Good smoke, good weight great deal! very happy :) 250 days ago anon 5.00/5, 40~55 deals "," Netherlands ","Worldwide ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"iTbRXFdX","2014-11-06","DrEarnhardt","50gr Pure Power Plant ( Shake / Trim / Crunch )","[1.00e-07,1.49e+00)","Drugs","Cannabis","Shake/trim"," Feedbacks: 5/5 Nice product for a good price and overweight Thanks DrEarnhardt 221 days ago anon 5.00/5, 25~40 deals 5/5 One more perfect transaction with Great Vendor! Thank you so much Doktor! 10/5 for all 225 days ago anon ~5/5, 10~15 deals 5/5 Arrived to Germany in 3 business days. Good smoke, great bang for the buck. Was 54.1 grams including packaging. 226 days ago anon ~5/5, 10~15 deals 5/5 Great Stealth and great product +++ 226 days ago anon ~5/5, 1~2 deals 5/5 Perfect seller! 227 days ago anon ~5/5, 6~10 deals 5/5 This time the package never arrived. But the seller sent me the refund immediately after my request. I would order again. 239 days ago anon ~5/5, 6~10 deals 5/5 EXCELLENT! 244 days ago anon ~5/5, 25~40 deals 5/5 quick delivery. this shake is top notch smoke smells like Amsterdam...And for the price there is nothing that comes close...Tha 253 days ago anon 5.00/5, 25~40 deals "," Netherlands ","Worldwide ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"kMpXUvwaun","2014-11-06","DrEarnhardt","10gr Pure Power Plant ( Shake / Trim / Crunch )","[1.00e-07,1.49e+00)","Drugs","Cannabis","Shake/trim"," Feedbacks: 5/5 Fe'd due lost password. 2 days ago anon 5.00/5, 55~70 deals 5/5 4 days ago anon 1~2 deals 5/5 5 out of 5, all good this end. 13 days ago anon ~5/5, 6~10 deals 5/5 Very quick, thanks. 25 days ago anon 3~5 deals 5/5 33 days ago anon 6~10 deals 5/5 Finally received, all fine 38 days ago anon ~5/5, 15~25 deals 5/5 Is good for that price, decent stealth, good delivery time, thanks! 49 days ago anon 5.00/5, 25~40 deals 5/5 I love this vendor. Thanks. 58 days ago anon ~5/5, 10~15 deals 5/5 first order of 10g cut didn't arrive, got 5g buds instead (within the week), good communication, excellent weed, top vendor. 113 days ago anon ~5/5, 15~25 deals 5/5 Arrived. 125 days ago anon ~5/5, 6~10 deals 5/5 133 days ago anon ~5/5, 6~10 deals 5/5 143 days ago anon 3~5 deals 5/5 Ace, wonderful stuff! 155 days ago anon 4.94/5, 40~55 deals 5/5 nice 160 days ago anon 3~5 deals 5/5 good product for a low price. recommend this seller 162 days ago anon 5.00/5, 25~40 deals 5/5 Order didn't arrive,so reshipped 1/3, which arrived really fast(5 days). 162 days ago anon ~5/5, 6~10 deals 5/5 overweight!!!!! super quality 168 days ago anon ~5/5, 15~25 deals 5/5 Speedy delivery. Overweight! Great quality shake. Trust him, he is a doctor. 169 days ago anon ~5/5, 10~15 deals 5/5 Great Stealth, arrived to UK in 5 days, great price! 172 days ago anon ~5/5, 10~15 deals 5/5 No received my second order, but 25% refund immediately ! You can trust this good vendor ! Thx Dr 175 days ago anon 5.00/5, 15~25 deals "," Netherlands ","Worldwide ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
