"list","date","vendor","product","price","cat","subcat","subsubcat","feedback","from","to","goodFB","greatFB","okFB","poorFB","badFB","worstFB"
"zecfprmLSG","2014-09-22","Puffaddy","1X  Adderall 20MG IR  [D-Amphetamine Salts]","[1.00e-07,1.49e+00)","Drugs","Stimulants","Prescription"," Feedbacks: 5/5 Quick shipping, plus some extras. One of the best people I've had the pleasure of doing business with. 103 days ago anon ~5/5, 15~25 deals 5/5 Great vendor! Got the addy's plus bonus items. Very quick shipping and creative stealth. Definitely would recommend 134 days ago anon 5.00/5, 55~70 deals 5/5 Super stealth. Lots of good freebies. Will def order again. 146 days ago anon ~5/5, 15~25 deals "," USA ","USA ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"zFRhzzeZ","2014-09-22","fastseed","Adderall IR 30mg","[1.00e-07,1.49e+00)","Drugs","Stimulants","Prescription"," Feedbacks: 5/5 6 days ago anon ~2/5, 6~10 deals "," USA ","NA",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"zfyTZtMPR","2014-09-22","LeaderMeds","Kamagra / Viagra (Generic Sildenafil Citrate) Ajanta 100mg x 60 Pills","[1.00e-07,1.49e+00)","Drugs","Stimulants","Prescription"," Feedbacks: 5/5 21 days ago anon ~5/5, 3~5 deals 5/5 1 1/2 week shipping to uk. 68 days ago anon ~5/5, 6~10 deals 5/5 arrived as described but with almost 10% extra. nice 101 days ago anon ~5/5, 6~10 deals "," India ","Worldwide ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"zhSadcoKLp","2014-09-22","pastperfect","Ritalin - Rubifen 30 tablets 20 mg (methylphenidate hydrochloride)","[1.00e-07,1.49e+00)","Drugs","Stimulants","Prescription"," Feedbacks: 5/5 Recommended vendor. Fast shipment! 9 days ago anon ~5/5, 1~2 deals 5/5 Great communication, fast delivery and good product. Highly recommended seller. 38 days ago anon ~5/5, 6~10 deals 5/5 Goods as described, promt communication and delivered quickly. Highly recommended vendor! 39 days ago anon ~5/5, 3~5 deals 5/5 Super fast shipping, great product. Really a perfect service. 44 days ago anon ~5/5, 6~10 deals 5/5 As reliable as they come. Super fast shipping & a great product 65 days ago anon ~5/5, 6~10 deals 5/5 great vendor 68 days ago anon 5.00/5, 25~40 deals 5/5 All good :) 82 days ago anon ~5/5, 1~2 deals 5/5 Perfect! 83 days ago anon ~5/5, 6~10 deals "," EU ","Worldwide ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"ZKhSygci","2014-09-22","Charlie_Bartlett","Dextroamphetamine 15mg ER Cap Mallinckrodt Inc | 15 mg ER SR","[1.00e-07,1.49e+00)","Drugs","Stimulants","Prescription"," Feedbacks: 5/5 Super Fast Ship. A+ Communication. Takes good care of you. 16 days ago anon ~2/5, 10~15 deals "," USA ","NA",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"zktTqqV","2014-09-22","swissweed","Concerta 54 mg","[1.00e-07,1.49e+00)","Drugs","Stimulants","Prescription"," Feedbacks: 5/5 3 days to Italy as always best price and top meds quality, the best! 17 days ago anon ~5/5, 6~10 deals 5/5 2 day delivery to GB, even put in extra!! Awesome vendor!!! 21 days ago anon 6~10 deals 5/5 +++Blazing fast delivery(2days EU),genuine, stealth, very good com. FE with confidence -thanks for bonus pill !!! 29 days ago anon ~5/5, 6~10 deals 5/5 There have been problems but not vendors fault, very good communication. 35 days ago anon ~5/5, 10~15 deals 5/5 SW is an exceptional vendor, A+ on all counts. FE with no worries. Stealth, swiftness, and scrupulousness are his hallmarks. 35 days ago anon ~5/5, 6~10 deals 5/5 nice and smooth, swiss precision! ;) thanks for additional pills 43 days ago anon 1~2 deals 5/5 Order received in 6days, genuine pills 94 days ago anon ~5/5, 10~15 deals 5/5 Keeps getting better. Arrived within 24hrs domestic. 5/5 anytime. 95 days ago anon 3~5 deals 5/5 Unbelievably groovy. Product top rate and real deal. Shipping much faster than expected. Professional stealth. This is a vendor 119 days ago anon ~5/5, 6~10 deals 5/5 THX again!!! I will come back soon :) 133 days ago anon ~5/5, 10~15 deals 5/5 Perfect. 2 days to domestic. Stealth good. Do recommend. 136 days ago anon 3~5 deals 5/5 I'd like to thank you for helping me study for my final exams :) 141 days ago anon ~5/5, 10~15 deals 5/5 I rarely FE for a new vendor, but they seemed to have reputation going back several markets, and everything turned out good. 155 days ago anon 5.00/5, 6~10 deals 5/5 Excellent as usual! 157 days ago anon ~5/5, 3~5 deals 5/5 Very recommended seller ! reliable, real stuff,rapidity ,good communication, good stealth, proactive and solution oriented, I w 158 days ago anon ~5/5, 6~10 deals 5/5 ABSOLUTELY PERFECT - TOP QUALITY PRODUCT AND FASTEST SHIPPING POSSIBLE 10/10 163 days ago anon ~5/5, 6~10 deals 5/5 Perfect. 177 days ago anon ~0/5, 1~2 deals 5/5 2 day shipping to another EU country, just in time for exams, my hero! 177 days ago anon 5.00/5, 6~10 deals 5/5 Great seller, communication was always quick. Shipping time was fast(4 days to UK), and stealth was fine. Thanks alot! 178 days ago anon 1~2 deals 5/5 Packaging, quality, shipping times all quality thanks 197 days ago anon 5.00/5, 10~15 deals "," Switzerland ","Worldwide ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"ZmtwuyJGZG","2014-09-22","Adderall","10 x Adderall IR 20 mg tablets *CRUSHABLE*","[1.00e-07,1.49e+00)","Drugs","Stimulants","Prescription"," Feedbacks: 5/5 Communication was a little spotty but in the end the product came through and is 100% legit. Took about 10 days to receive. 125 days ago anon ~5/5, 15~25 deals "," USA ","USA ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"ZsBDyueVtk","2014-09-22","Matron","1x 20mg Adderall IR (Core)","[1.00e-07,1.49e+00)","Drugs","Stimulants","Prescription"," Feedbacks: 5/5 Great transaction all around. THanks mate 19 days ago anon ~5/5, 6~10 deals 5/5 Quick shipping, good stealth. 84 days ago anon ~5/5, 10~15 deals 5/5 Very happy with vendor amazing stealth would order from again also security conscious seller always a huge plus 84 days ago anon 5.00/5, 100~150 deals 5/5 Always reliable, always good product - great seller! 85 days ago anon 5.00/5, 100~150 deals 5/5 Arrived 2 days sooner than expect, i wasnt able to get to a computer to finalize. Great stealth to, couldnt actually find it fo 181 days ago anon ~5/5, 15~25 deals 5/5 A+ 181 days ago anon 5.00/5, 10~15 deals 5/5 well done sir 198 days ago anon ~3/5, 15~25 deals "," USA ","USA ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"ZxRrFsLcL","2014-09-22","hadherall","Adderall XR 10mg (Blue Caps)","[1.00e-07,1.49e+00)","Drugs","Stimulants","Prescription"," Feedbacks: 5/5 Everything was good, fast shipping fast communication. 165 days ago anon [0 deals] "," Canada ","Worldwide ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"bzJnmTL","2014-09-23","LeaderMeds","Kamagra / Viagra (Generic Sildenafil Citrate) Ajanta 100mg x 4 Pills","[1.00e-07,1.49e+00)","Drugs","Stimulants","Prescription"," Feedbacks: 5/5 Took about a week to the UK, well priced and came with tracking. Cheers 152 days ago anon 5.00/5, 15~25 deals 5/5 Good communication, fast delivery, no FE asked. Will order again. 171 days ago anon ~5/5, 3~5 deals "," EU ","EU ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"cvGeuMy","2014-09-23","Captainzo","Armodafinil/Waklert x1 x150mg","[1.00e-07,1.49e+00)","Drugs","Stimulants","Prescription"," Feedbacks: 5/5 For getting through overtime days Armodafinil is my ace up the sleeve! UA? Theres no test for it!! 23 days ago anon 6~10 deals 0/5 its been over 2 weeks nothing showed... and i thought this was legit... 28 days ago anon ~5/5, 15~25 deals 5/5 35 days ago anon ~5/5, 6~10 deals 5/5 Good dude. Small mistake on the order but he more than took care of it and was very nice about it. Totally happy. 35 days ago anon ~5/5, 6~10 deals 5/5 great service! 37 days ago anon 5.00/5, 10~15 deals 5/5 Excellent communication and fast delivery with decent stealth. Thanks!! 39 days ago anon 5.00/5, 15~25 deals 5/5 Smooth 42 days ago anon ~5/5, 6~10 deals 5/5 Great service and product as usual. 50 days ago anon ~5/5, 6~10 deals 5/5 Spot on vendor. 75 days ago anon ~5/5, 6~10 deals 5/5 fast shipping 78 days ago anon ~4/5, 6~10 deals 5/5 Thanks! Delivered with ease =) 83 days ago anon ~5/5, 10~15 deals 5/5 FE for trusted vendor 90 days ago anon ~5/5, 6~10 deals 5/5 speedy delivery - as described awesome stuff and stealth was good 90 days ago anon ~5/5, 3~5 deals 5/5 Great seller. Like I said before, probably the best study aid ever at low doses. High doses seem to cause anxiety. 93 days ago anon ~5/5, 15~25 deals 5/5 5/5 will be back 93 days ago anon 5.00/5, 40~55 deals 5/5 received super fast, secure packaging, goods as described. I appreciate the vendor. 100 days ago anon ~5/5, 3~5 deals 5/5 Great seller, fast shipping, and product as described. Probably the best study aid I've used. 121 days ago anon ~5/5, 15~25 deals 5/5 Stealth was okay but delivered exactly what was promised. Reliability and speediness stick out with this vendor. 133 days ago anon ~5/5, 3~5 deals 5/5 I highly recommend. Fast shipping and great stealth. 147 days ago anon ~5/5, 10~15 deals 5/5 Quick shipping, exactly as described! Thanks :) 151 days ago anon ~5/5, 3~5 deals "," USA ","USA ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"gRSgney","2014-09-23","whiteyford","10 x 20mg Adderall XR","[1.00e-07,1.49e+00)","Drugs","Stimulants","Prescription"," Feedbacks: 5/5 Fast shipping and good stealth, thanks! 23 days ago anon ~5/5, 6~10 deals 5/5 great shipping time, product, and stealth. 32 days ago anon ~5/5, 6~10 deals 5/5 5/5 73 days ago anon ~5/5, 6~10 deals 5/5 Great Vendor. Highly recommended. 103 days ago anon ~5/5, 6~10 deals 5/5 Decent stealth, prompt domestic shipping. Genuine product. 126 days ago anon ~5/5, 3~5 deals 5/5 Awesome stealth and definitely the real deal 144 days ago anon ~5/5, 10~15 deals 4/5 not the best stealth but i got the product, will update on quality 148 days ago anon ~5/5, 6~10 deals 5/5 Perfect as ussual 175 days ago anon ~3/5, 15~25 deals 5/5 2nd order with Withey! 7 days to EU, very good com & stealth. Very trustful for international order ! Don't hesitate !! Elk. 180 days ago anon 5.00/5, 15~25 deals 5/5 Outstanding service and product as usual 181 days ago anon ~5/5, 6~10 deals 5/5 FE. trusted vendor 195 days ago anon ~5/5, 6~10 deals 5/5 perfect as per usual. cheers friend 233 days ago anon ~5/5, 25~40 deals 5/5 FE cause I'm so thankful to even have the chance to trade with someone in these times who is so pro. Plus to confirm last one c 246 days ago anon ~5/5, 25~40 deals 5/5 FE for trusted vendor in past experience - pro who is easy to deal with - expect all to be well and will update fb to confirm t 258 days ago anon ~5/5, 25~40 deals "," Canada ","worldwide ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"nZwcbRix","2014-09-23","lance.armstr0ng","10x20mg Ethylphenidate Caps - Ritalin Analogue - 99% purity","[1.00e-07,1.49e+00)","Drugs","Stimulants","Prescription"," Feedbacks: 5/5 Won't be able to try until the weekend, so finalizing slightly early. Stealth was first class. Arrived in expected time. Tha 105 days ago anon ~5/5, 10~15 deals 5/5 2 caps got me going really well. 3 days to scandinavia! :) 111 days ago anon 4.50/5, 15~25 deals 5/5 great item, very fast delivery... 118 days ago anon ~5/5, 25~40 deals "," Germany ","NA",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"SncKzEyAl","2014-09-23","madball","Adderall IR 20mg (5)","[1.00e-07,1.49e+00)","Drugs","Stimulants","Prescription"," Feedbacks: 5/5 Great seller. Fast turnaround and very communicative 93 days ago anon ~5/5, 10~15 deals 5/5 Perfect transaction - adderall is legit and was shipped quickly. Will buy from again. 96 days ago anon ~5/5, 15~25 deals "," USA ","NA",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"tAeaVRZu","2014-09-23","rocketship","Adderall IR 10 x 20mg","[1.00e-07,1.49e+00)","Drugs","Stimulants","Prescription"," Feedbacks: 5/5 Shipped extremely fast! Great stealth, everything was perfect. Will definitely be back! 40 days ago anon ~5/5, 15~25 deals 5/5 Incredibly fast shipping, great stealth 40 days ago anon 5.00/5, 10~15 deals 5/5 Quick shipping, clever stealth, product is as advertised. Will order again! 46 days ago anon 5.00/5, 6~10 deals 5/5 Another flawless transaction 48 days ago anon 4.98/5, 70~100 deals 5/5 quick reliable vendor 48 days ago anon ~5/5, 10~15 deals 5/5 perfect 52 days ago anon 5.00/5, 40~55 deals 5/5 perfect 53 days ago anon 5.00/5, 40~55 deals 5/5 Product was as advertised. packaged arrived ontime. Vendor went above and beyond to fix a small shipping related issue. Truly s 54 days ago anon ~5/5, 15~25 deals 5/5 Awesome stealth. Legit products. Very quick shipping. 58 days ago anon ~5/5, 10~15 deals 5/5 haha stealth, well done. 59 days ago anon ~5/5, 10~15 deals 5/5 Fast shipping, product excellent quality, great vendor, will be back 79 days ago anon ~5/5, 10~15 deals 5/5 Genuine product shipped overnight as promised. A+ 81 days ago anon ~5/5, 10~15 deals "," USA ","USA ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"UELngmm","2014-09-23","whiteyford","5 x 20mg Adderrall XR","[1.00e-07,1.49e+00)","Drugs","Stimulants","Prescription"," Feedbacks: 5/5 good shipping, great product thanks 26 days ago anon 1~2 deals 5/5 5/5 excellent transaction 32 days ago anon ~5/5, 6~10 deals 5/5 great transaction. quick shipping, and legit product 73 days ago anon ~5/5, 6~10 deals 5/5 Thanks! Man this stuff is candy. 90 days ago anon ~5/5, 15~25 deals 5/5 Awesome. Have not tried product yet but stealth and shipping is 5/5. TY WF 98 days ago anon 5.00/5, 15~25 deals 5/5 Excellent vendor. Very reliable in communication, product, and stealth. 103 days ago anon ~5/5, 6~10 deals 5/5 2nd time ordering with whiteyford... flawless as usual. Thanks 122 days ago anon ~5/5, 6~10 deals 5/5 10 days to EU, perfect stealth. Do recommend. 143 days ago anon 3~5 deals 5/5 Arrived quickly. Stealth was adequate obviously. Will order again in the next fortnight when in stock. 145 days ago anon 3~5 deals 5/5 Another flawless transaction! I highly recommend this vendor. 151 days ago anon 3~5 deals 5/5 perfect, cheers whitey. go for it folks, he's the man. 170 days ago anon ~5/5, 3~5 deals 5/5 never a problem with whitey! Good stealth and product as advertised, clutch 174 days ago anon 1~2 deals 5/5 10 days to EU. Good stealth & communication. Everything's legit, thank you ;) 191 days ago anon 5.00/5, 15~25 deals 5/5 Awesome vendor very happy :) 194 days ago anon 1~2 deals 5/5 Super fast shipping, marked shipped on thursday or friday came on the monday. With some extras too! Unfucking real whitey 196 days ago anon 1~2 deals 5/5 Perfect transaction yet again, thanks Whiteyford! Also, you sent it express and some extras! Was not expecting that. You alwa 255 days ago anon ~5/5, 6~10 deals "," Canada ","worldwide ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"vEjuaEWPp","2014-09-23","rocketship","Adderall IR 30 x 20mg","[1.49e+00,4.85e+00)","Drugs","Stimulants","Prescription"," Feedbacks: 5/5 perfect 53 days ago anon 5.00/5, 40~55 deals 5/5 Simply amazed by vendor's commitment to customer service. Above & beyond. 58 days ago anon 5.00/5, 10~15 deals 5/5 VERY impressed. Fast shipping, legit product, and the most ingenious stealth I've ever seen. Thanks rocketship! 81 days ago anon 5.00/5, 10~15 deals "," USA ","USA ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"wmPuUajG","2014-09-23","lance.armstr0ng","10x40mg Ethylphenidate Caps - Ritalin Analogue 99% purity","[1.00e-07,1.49e+00)","Drugs","Stimulants","Prescription"," Feedbacks: 5/5 perfect!!! highly recommended 98 days ago anon ~5/5, 15~25 deals 5/5 Great, will come again! 108 days ago anon ~5/5, 3~5 deals 5/5 Rating 5/5, all was perfect, thanks! 117 days ago anon ~5/5, 6~10 deals "," Germany ","NA",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"WuveuwLl","2014-09-23","hackthegibson","30mg Adderall 10x","[1.00e-07,1.49e+00)","Drugs","Stimulants","Prescription"," Feedbacks: 5/5 Super fast shipping, great transaction! 39 days ago anon 3~5 deals 5/5 Great. Product as described although US post service is superslow to Europe. It took longer than expected but it is not Hack's 126 days ago anon ~5/5, 6~10 deals 5/5 Fast shipping, decent packaging. Good vendor! 126 days ago anon 5.00/5, 25~40 deals 5/5 Have ordered before, and with the outages the last few days it has just been sent. FE'd out of respect for vendors that do thin 129 days ago anon ~5/5, 10~15 deals 5/5 Awesomely fast shipping. Thanks again 157 days ago anon 5.00/5, 10~15 deals 5/5 Perfect - Great vendor 159 days ago anon 5.00/5, 10~15 deals 5/5 Professional and absolutely legit vendor. Fast shipment, great product, and great communication. 164 days ago anon 4.71/5, 55~70 deals 5/5 fast shipping, great stealth, smooth transaction 186 days ago anon 4.78/5, 25~40 deals 5/5 excellent customer service, quality product. vendor went out of his way to accommodate. would definitely do business with aga 205 days ago anon 4.78/5, 25~40 deals "," USA ","NA",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"XATyDUGh","2014-09-23","whiteyford","1 x 20mg Adderall XR","[1.00e-07,1.49e+00)","Drugs","Stimulants","Prescription"," Feedbacks: 5/5 Amazing seller and great communication all the way. Stealth was good. Whiteyford is the man, buy without worries :) 145 days ago anon ~5/5, 6~10 deals 5/5 legit vendor, received in 11 days in EU. 167 days ago anon ~5/5, 10~15 deals 5/5 Top notch!Awesome vendor! 185 days ago anon ~5/5, 40~55 deals "," Canada ","worldwide ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"xXglZrph","2014-09-23","hackthegibson","40mg Vyvanse 10x","[1.00e-07,1.49e+00)","Drugs","Stimulants","Prescription"," Feedbacks: 5/5 fast shipping, great communication..will do business again! thx 121 days ago anon ~5/5, 6~10 deals "," USA ","USA ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"bdvlCXxGst","2014-09-26","oscillo66","0.1 g 'Ph. Eur. grade' Methylphenidate","[1.00e-07,1.49e+00)","Drugs","Stimulants","Prescription"," Feedbacks: 5/5 3 days uk amazing vendor 0 days ago anon ~5/5, 3~5 deals 5/5 Great product, prompt communication, couldn't ask for better! 4 days ago anon ~5/5, 3~5 deals 5/5 fast, great stealth, not tested yet but leaves a good, first impression 8 days ago anon 5.00/5, 15~25 deals 5/5 Unparallelled, mind-blowing stealth. Top quality gear. Communicative, very decent vendor. The perfect exchange. Will order agai 67 days ago anon ~5/5, 6~10 deals 5/5 Very clean product, fast shipping, nice communication...and the stealth is really amazing. Great vendor!!!!! 85 days ago anon ~5/5, 6~10 deals 5/5 Amazing service, high quality product, best stealth...Highly recommened. Will be back for sure!! Thanks a lot!! 108 days ago anon ~5/5, 6~10 deals "," EU ","EU ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"BmFkzMDBi","2014-09-26","LeaderMeds","Tadacip / Cialis 20mg (Generic Tadalafil) Cipla 20mg x 40 Pills","[1.00e-07,1.49e+00)","Drugs","Stimulants","Prescription"," Feedbacks: 5/5 Arrived quickly, thanks. 64 days ago anon ~5/5, 3~5 deals 5/5 Excellent vendor. Great comms. Quick and easy to Australia. 10days. 127 days ago anon 5.00/5, 25~40 deals "," India ","Worldwide ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"gLrFrjUk","2014-09-26","Legal_Eyes","10 Valium 10mg by Roche (In Blister)","[1.00e-07,1.49e+00)","Drugs","Stimulants","Prescription"," Feedbacks: 5/5 A+ Smooth transaction 30 days ago anon ~5/5, 25~40 deals 5/5 41 days ago anon ~5/5, 3~5 deals 5/5 This dude rocks, super fast shipping, amazing stealth, great product 55 days ago anon ~5/5, 6~10 deals 5/5 legaleyes has it on lockdown! Great vendor... will do business again for sure. 62 days ago anon ~5/5, 6~10 deals 5/5 Goood dealer 68 days ago anon ~5/5, 10~15 deals 5/5 Stellar in every way, fast shipping, product is authentic, and stealth is good. Thanks. 82 days ago anon ~5/5, 3~5 deals 5/5 84 days ago anon 3~5 deals "," Canada ","NA",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"hptMM","2014-09-26","LeaderMeds","Provigil Generic Modafinil Modalert 200mg x 50 Pills","[1.00e-07,1.49e+00)","Drugs","Stimulants","Prescription"," Feedbacks: 5/5 Arrived well packaged and as advertised. Good Vendor 16 days ago anon ~5/5, 3~5 deals "," India ","NA",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"hsWeLmf","2014-09-26","LeaderMeds","Provigil Generic Modafinil Modalert 200mg x 30 Pills","[1.00e-07,1.49e+00)","Drugs","Stimulants","Prescription"," Feedbacks: 5/5 A+++ Took a while to arrive but otherwise great... 7 days ago anon ~5/5, 40~55 deals 5/5 11 days ago anon 3~5 deals 5/5 5/5 33 days ago anon ~5/5, 1~2 deals 5/5 13 days to US. Legit product. Good communication! Thanks! 33 days ago anon 5.00/5, 25~40 deals "," India ","NA",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"jDAoPvuqYP","2014-09-26","Budworx","VIAGRA - Oral Flavored Jelly - 100mg x 7 Sachet***","[1.00e-07,1.49e+00)","Drugs","Stimulants","Prescription"," Feedbacks: 5/5 Thanks 3 days ago anon ~5/5, 40~55 deals 5/5 Best Vendor on the darknet, full trust and faith in this bloke. 49 days ago anon 1~2 deals 5/5 Does the trick. Even when you're too far gone, but be careful of drug interactions (read the pdf) 51 days ago anon 15~25 deals 5/5 Thanks 52 days ago anon ~5/5, 15~25 deals 5/5 6 days. Came in original packaging. 93 days ago anon ~5/5, 10~15 deals 5/5 Came quickly to other side of the world, going to try with some of Buds MDMA. 113 days ago anon ~5/5, 6~10 deals "," UK ","NA",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"Jwwckmj","2014-09-26","Charlie_Bartlett","Dextroamphetamine sulfate 10 mg DEXEDRINE IR","[1.00e-07,1.49e+00)","Drugs","Stimulants","Prescription"," Feedbacks: 0/5 SCAM 63 days ago anon ~4/5, 40~55 deals "," USA ","USA ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"jzZzCJgj","2014-09-26","Addies","ONE (1) Adderall XR 15 mg","[1.00e-07,1.49e+00)","Drugs","Stimulants","Prescription"," Feedbacks: 5/5 Legit product, 5 days to Vancouver 192 days ago anon ~5/5, 1~2 deals "," Canada ","Worldwide ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"lMkAmmFAvU","2014-09-26","starlight","10 x 20mg Tadalafil / Cialis better than Viagra","[1.00e-07,1.49e+00)","Drugs","Stimulants","Prescription"," Feedbacks: 5/5 all good, product as described. 44 days ago anon 5.00/5, 25~40 deals 5/5 got the product very quickly but i don't us it yet. 77 days ago anon ~5/5, 1~2 deals 5/5 all good 93 days ago anon 10~15 deals 5/5 Product arrived relatively stealthily and quite quickly, works as advertised. 122 days ago anon ~5/5, 10~15 deals "," Belgium ","NA",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"oAYDYxFs","2014-09-26","Flyfelix","Ritalin IR 30 pills 20mg - in blisters","[1.00e-07,1.49e+00)","Drugs","Stimulants","Prescription"," Feedbacks: 5/5 9 days ago anon 1~2 deals 5/5 The best! 25 days ago anon 1~2 deals 5/5 33 days ago anon ~5/5, 10~15 deals 5/5 the best 36 days ago anon 3~5 deals 5/5 perfect as always 40 days ago anon ~5/5, 3~5 deals 5/5 Speedy and perfect, as always. 64 days ago anon ~0/5, 6~10 deals 5/5 Dealt with Flyfelix on many occasions. Always been happy, never had a problem. And the stealth is quite possibly the eight wo 71 days ago anon 5.00/5, 25~40 deals 5/5 Awesome. Product arrived in less than three days, was exactly what was advertised and it came embedded in some full tilt wicked 83 days ago anon 5.00/5, 25~40 deals 5/5 once again, flyfelix offers the best quality. shipping time, stealth and product quality are excellent. 85 days ago anon ~5/5, 10~15 deals 5/5 fast delivery, good stealth 90 days ago anon ~5/5, 3~5 deals 5/5 everything perfect! 94 days ago anon ~5/5, 3~5 deals 5/5 98 days ago anon 1~2 deals 5/5 Very fast delivery! Product as described! Good vendor! :-) 99 days ago anon 1~2 deals 5/5 Came within a week of ordering. Stealth++. Will try product later. legit vendor!!! 103 days ago anon 6~10 deals 5/5 Perfect as allways 109 days ago anon 5.00/5, 25~40 deals 5/5 Perfect, stealth great, quick delivery, thanks 110 days ago anon ~5/5, 1~2 deals 5/5 116 days ago anon ~5/5, 6~10 deals 5/5 repeat buyer fast delivery, great stealth and great product as always 119 days ago anon ~5/5, 10~15 deals 5/5 Fantastic stealth, fast delivery, great product. Reliable trusted vendor. 120 days ago anon ~5/5, 10~15 deals 5/5 didnt communicate with the vendor so no comment on that. delivery time took a couple days longer than expected. still reason 121 days ago anon 3~5 deals "," EU ","EU, CH, Scandinavia ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"PiBECAwxyC","2014-09-26","starlight","25 x 20mg Tadalafil / Cialis better than Viagra","[1.00e-07,1.49e+00)","Drugs","Stimulants","Prescription"," Feedbacks: 5/5 GREAT VENDOR! DELIVERED IN 5 DAYS! PRODUCT WORKS EXACTLY AS THE ORIGINAL. 55 days ago anon ~5/5, 6~10 deals 5/5 Super Ware. Schneller Versand. sehr netter und schneller Kontakt. Nichts auszusetzen. 1+++ 61 days ago anon 5.00/5, 15~25 deals 5/5 The real stuff! Excellent communicator, very fast delivery, very well packaged. 189 days ago anon ~5/5, 6~10 deals "," Belgium ","NA",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"TdpCoRm","2014-09-26","rocketship","Adderall IR 5 x 10mg","[1.00e-07,1.49e+00)","Drugs","Stimulants","Prescription"," Feedbacks: 5/5 7 days ago anon 5.00/5, 40~55 deals 5/5 Always fast. Always stealthy. Order with confidence from the rocketship. 13 days ago anon 5.00/5, 25~40 deals 5/5 Great Vendor and stealth. Pricy, but worth it 17 days ago anon ~5/5, 10~15 deals 5/5 Stealth leaves a little to be desired. Other than that absolutely no complaints. Vendor is super fast and efficient. Shipping l 24 days ago anon 4.71/5, 55~70 deals 5/5 perfect 30 days ago anon 5.00/5, 40~55 deals 5/5 Next-day shipping arrived 2 days late, USPS's fault probably. Rocketship was quick and helpful in responses. 38 days ago anon ~5/5, 6~10 deals 5/5 Right on point as always 44 days ago anon 4.98/5, 70~100 deals 5/5 Awesome vendor 61 days ago anon ~5/5, 10~15 deals "," USA ","USA ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"VjwAVr","2014-09-26","fastseed","Adderall IR 20mg","[1.00e-07,1.49e+00)","Drugs","Stimulants","Prescription"," Feedbacks: 5/5 Just as described. Prompt shipping. Thanks! 0 days ago anon ~5/5, 15~25 deals "," USA ","NA",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"wtNjJlE","2014-09-26","ferrisbueller","VYVANSE 50mg (Brand Name) [Discreet Worldwide Shipping Available]","[1.00e-07,1.49e+00)","Drugs","Stimulants","Prescription"," Feedbacks: 5/5 exceptional vendor, incredibly fast shipping, genuine product - would def. order again! 93 days ago anon ~5/5, 15~25 deals 5/5 excellent and timely 102 days ago anon ~5/5, 25~40 deals 5/5 TOP NOTCH!! FAST SHIPPING AND PERFECT STEALTH! 129 days ago anon 4.80/5, 15~25 deals 5/5 Exceptional as always. If you are into hard-to-get pharmaceuticals like brand name Vyvanse, you've come to the right person... 138 days ago anon ~5/5, 15~25 deals 5/5 174 days ago anon ~5/5, 1~2 deals 5/5 203 days ago anon ~5/5, 6~10 deals 5/5 Just as promised. Thanks! 203 days ago anon ~5/5, 6~10 deals "," Canada ","Worldwide ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
