"list","date","vendor","product","price","cat","subcat","subsubcat","feedback","from","to","goodFB","greatFB","okFB","poorFB","badFB","worstFB"
"dcnAXAvc","2014-02-28","simonlabond","Smurfberry Hybrid Feminized Autoflower Seeds","[1.00e-07,1.49e+00)","Drugs","Cannabis","Seeds"," Feedbacks: 5/5 this guy knows his shit. very fast shipping and response time as well as extras. 10/5 0 days ago anon ~5/5, 3~5 deals "," USA ","USA ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"dcnAXAvc","2014-03-01","simonlabond","Smurfberry Hybrid Feminized Autoflower Seeds","[1.00e-07,1.49e+00)","Drugs","Cannabis","Seeds"," Feedbacks: 5/5 excellent seller 0 days ago anon [0 deals] 5/5 awesome vendor, very fast, excellent shipping and extremely generous. can not recommend enough. 0 days ago anon [0 deals] 5/5 this guy knows his shit. very fast shipping and response time as well as extras. 10/5 1 days ago anon ~5/5, 3~5 deals "," USA ","USA ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"rrJyrmpw","2014-03-01","Cannaseed","5 Autoflowering Cannabis Seeds Fast Growing Ready In 3 Months!","[1.00e-07,1.49e+00)","Drugs","Cannabis","Seeds"," Feedbacks: 5/5 Cannaseed is one of the most upstanding vendors I've ever run across. I would happily do business again. 3 days ago anon [0 deals] "," EU ","Worldwide ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"zEZTFxZYT","2014-03-01","simonlabond","Williams 60 Day Wonder Hybrid Feminized Autoflower Seeds","[1.00e-07,1.49e+00)","Drugs","Cannabis","Seeds"," Feedbacks: 5/5 0 days ago anon [0 deals] "," USA ","USA ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"dcnAXAvc","2014-03-03","simonlabond","Smurfberry Hybrid Feminized Autoflower Seeds","[1.00e-07,1.49e+00)","Drugs","Cannabis","Seeds"," Feedbacks: 5/5 excellent seller 2 days ago anon [0 deals] 5/5 awesome vendor, very fast, excellent shipping and extremely generous. can not recommend enough. 2 days ago anon [0 deals] 5/5 this guy knows his shit. very fast shipping and response time as well as extras. 10/5 3 days ago anon ~5/5, 3~5 deals "," USA ","USA ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"rrJyrmpw","2014-03-03","Cannaseed","5 Autoflowering Cannabis Seeds Fast Growing Ready In 3 Months!","[1.00e-07,1.49e+00)","Drugs","Cannabis","Seeds"," Feedbacks: 5/5 Cannaseed is one of the most upstanding vendors I've ever run across. I would happily do business again. 5 days ago anon [0 deals] "," EU ","Worldwide ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"zEZTFxZYT","2014-03-03","simonlabond","Williams 60 Day Wonder Hybrid Feminized Autoflower Seeds","[1.00e-07,1.49e+00)","Drugs","Cannabis","Seeds"," Feedbacks: 5/5 2 days ago anon [0 deals] "," USA ","USA ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"dcnAXAvc","2014-03-06","simonlabond","Smurfberry Hybrid Feminized Autoflower Seeds","[1.00e-07,1.49e+00)","Drugs","Cannabis","Seeds"," Feedbacks: 5/5 excellent seller 4 days ago anon [0 deals] 5/5 awesome vendor, very fast, excellent shipping and extremely generous. can not recommend enough. 4 days ago anon [0 deals] 5/5 this guy knows his shit. very fast shipping and response time as well as extras. 10/5 5 days ago anon ~5/5, 3~5 deals "," USA ","USA ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"rrJyrmpw","2014-03-06","Cannaseed","5 Autoflowering Cannabis Seeds Fast Growing Ready In 3 Months!","[1.00e-07,1.49e+00)","Drugs","Cannabis","Seeds"," Feedbacks: 5/5 Cannaseed is one of the most upstanding vendors I've ever run across. I would happily do business again. 0 days ago anon [0 deals] "," EU ","Worldwide ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"zEZTFxZYT","2014-03-06","simonlabond","Williams 60 Day Wonder Hybrid Feminized Autoflower Seeds","[1.00e-07,1.49e+00)","Drugs","Cannabis","Seeds"," Feedbacks: 5/5 4 days ago anon [0 deals] "," USA ","USA ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"bYTMTE","2014-04-06","budbrother","10 regular seeds - Widow Lights - White Widow X Northern Lights","[1.00e-07,1.49e+00)","Drugs","Cannabis","Seeds"," Feedbacks: 5/5 2 days ago anon ~5/5, 1~2 deals "," Australia ","NA",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"cdjWctmF","2014-04-06","toysoldiers","Natural Cannabis seeds,50 seeds.","[1.00e-07,1.49e+00)","Drugs","Cannabis","Seeds"," Feedbacks: 5/5 Has the best communication out of any vendor on here. Trustworthy too. Every vendor should be like this. ++++ 4 days ago anon ~5/5, 1~2 deals "," World ","Earth. ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"dbEyzEep","2014-04-06","PeterLustig","12 x k2 indoor seeds (F2)","[1.00e-07,1.49e+00)","Drugs","Cannabis","Seeds"," Feedbacks: 5/5 very very fast shipping (ger, 1day) nice! 3 days ago anon ~5/5, 3~5 deals "," Germany ","EU ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"DNdVJsnstP","2014-04-06","FreshTouch","Barney's Farm Quality Seeds","[1.00e-07,1.49e+00)","Drugs","Cannabis","Seeds"," Feedbacks: 5/5 thanks a lot! very fast , very well!! This seller is great!! 1 days ago anon ~5/5, 3~5 deals "," EU ","World except USA ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"faieAmgJg","2014-04-06","HappyHippy2.0","3 Belladonna Cannabis seeds ( Feminized)","[1.00e-07,1.49e+00)","Drugs","Cannabis","Seeds"," Feedbacks: 5/5 big up for HappyHippy. one day delivery, excellent comunication. 2 days ago anon ~5/5, 1~2 deals "," UK ","Worldwide ( excluding Italy) ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"gmBVuKiGl","2014-04-06","budbrother","5 regular seeds - Skunk Kush - pain relief","[1.00e-07,1.49e+00)","Drugs","Cannabis","Seeds"," Feedbacks: 5/5 Awesome vendor. Super quick and the best service. Thanks BB 5 days ago anon 5.00/5, 15~25 deals "," Australia ","NA",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"hVmBdRvPet","2014-04-06","simonlabond","Chernobyl X Sage n Sour regular seeds","[1.00e-07,1.49e+00)","Drugs","Cannabis","Seeds"," Feedbacks: 5/5 Super Legit. Great communication. Stealthy. He may even hook you up if you're lucky! haha :) 1 days ago anon ~5/5, 1~2 deals "," USA ","USA ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"kAysrMrXVs","2014-04-06","budbrother","10 regular seeds - Shiva's OG - Shiva Skunk X OG Kush","[1.00e-07,1.49e+00)","Drugs","Cannabis","Seeds"," Feedbacks: 5/5 Excellent service & shipping ty for the bonus :) 2 days ago anon ~5/5, 1~2 deals "," Australia ","NA",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"lfakdURaM","2014-04-06","budbrother","5 regular seeds - Shiva's OG - Shiva Skunk X OG Kush","[1.00e-07,1.49e+00)","Drugs","Cannabis","Seeds"," Feedbacks: 5/5 5 stars. I messed up the shipping in the order and the vendor still managed to sort it out for me. Cheers. 1 days ago anon [0 deals] 5/5 Repeat customer: Super Fast delivery, seeds look great. Pleasure to deal with this vendor every time thanks mate. 2 days ago anon [0 deals] "," Australia ","NA",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"rrJyrmpw","2014-04-06","Cannaseed","5 Autoflowering Cannabis Seeds Fast Growing Ready In 3 Months!","[1.00e-07,1.49e+00)","Drugs","Cannabis","Seeds"," Feedbacks: 5/5 came as described, very instructive! wish me luck. long delivery but was expected. appreciate and can't wait! 3 days ago anon ~5/5, 1~2 deals 5/5 Cannaseed is one of the most upstanding vendors I've ever run across. I would happily do business again. 4 days ago anon [0 deals] "," EU ","Worldwide ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"RhLEoRYWi","2014-04-06","superstrains","5 seeds white widow","[1.00e-07,1.49e+00)","Drugs","Cannabis","Seeds"," Feedbacks: 5/5 A+ VENDOR AND GREAT COMM. 3 days ago anon ~4/5, 6~10 deals 5/5 Received total of 7 seeds in all, had x6 germinate. 5 days ago anon [0 deals] "," Netherlands ","NA",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"tWBvdcGVL","2014-04-06","budbrother","5 regular seeds - Widow Lights - White Widow X Northern Lights","[1.00e-07,1.49e+00)","Drugs","Cannabis","Seeds"," Feedbacks: 5/5 Lovely work A+ 1 days ago anon [0 deals] 5/5 everything went perfect, got my seeds. 4 days ago anon ~5/5, 1~2 deals 5/5 Simply one of the best vendors, EVER. Thanks for the speed and awesome service BB 5 days ago anon 5.00/5, 15~25 deals 5/5 Repeat customer: Super Fast delivery, seeds look great. Pleasure to deal with this vendor every time thanks mate. Will update w 2 days ago anon [0 deals] "," Australia ","NA",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"vpLRomCRCx","2014-04-06","Cannaseed","5 x Auto Seeds Fast Growing Ready In 3 Months (Lowryder2 + Hindu Kush Mix)","[1.00e-07,1.49e+00)","Drugs","Cannabis","Seeds"," Feedbacks: 5/5 awesome! came with a guide! trusted vendor! would recommend++ 5 days ago anon ~5/5, 1~2 deals "," EU ","Worldwide ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"yCnpYFxLrk","2014-04-06","toysoldiers","Natural Cannabis seeds,25 seeds.","[1.00e-07,1.49e+00)","Drugs","Cannabis","Seeds"," Feedbacks: 5/5 great vendor !!! ;) 3 days ago anon ~5/5, 1~2 deals 5/5 A++++ 4 days ago anon ~5/5, 1~2 deals 5/5 excellent 4 days ago anon ~5/5, 6~10 deals "," World ","NA",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"zEZTFxZYT","2014-04-06","simonlabond","Williams 60 Day Wonder Hybrid Feminized Autoflower Seeds","[1.00e-07,1.49e+00)","Drugs","Cannabis","Seeds"," Feedbacks: 5/5 Great transaction. Communication - 10. Stealth - 10. Product quality - 10. Thanks! 0 days ago anon [0 deals] 5/5 6 days ago anon [0 deals] "," USA ","USA ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"znNMWSAdnJ","2014-04-06","budbrother","5 regular seeds - AK47 Automatic - autoflowering sativa dominant","[1.00e-07,1.49e+00)","Drugs","Cannabis","Seeds"," Feedbacks: 5/5 sweet as, So glad the real BB is back! service & stealth was amazing and i will be making many more orders with BB in the futu 0 days ago anon ~5/5, 1~2 deals "," Australia ","NA",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"aplcuKol","2014-04-24","budbrother","10 regular seeds - Skunk Kush - pain relief","[1.00e-07,1.49e+00)","Drugs","Cannabis","Seeds"," Feedbacks: 5/5 Perfect transaction. 2 days post and brilliant stealth. True professional here. 2 days ago anon ~5/5, 6~10 deals "," Australia ","NA",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"AGkwYf","2014-04-24","simonlabond","White Widow Hybrid Feminized Autoflower Seeds","[1.00e-07,1.49e+00)","Drugs","Cannabis","Seeds"," Feedbacks: 5/5 5/5 perfect vendor. got my seeds in 4 days, none crushed and all look viable(mature) 2 days ago anon [0 deals] 5/5 greeat, and even sent extras will be back for sure 6 days ago anon ~5/5, 3~5 deals 5/5 Order came in some good stealth shipping, product looks good, extra seeds too. Will update feedback when I see what the plants 1 days ago anon ~5/5, 1~2 deals 5/5 Perfect vendor and transaction. Even sent extra! 1 days ago anon ~5/5, 3~5 deals "," USA ","Worldwide ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"bYTMTE","2014-04-24","budbrother","10 regular seeds - Widow Lights - White Widow X Northern Lights","[1.00e-07,1.49e+00)","Drugs","Cannabis","Seeds"," Feedbacks: 5/5 looks good 1 days ago anon ~5/5, 1~2 deals 5/5 Smooth transaction, overnight delivery thanks! 6 days ago anon [0 deals] 5/5 0 days ago anon ~5/5, 1~2 deals "," Australia ","NA",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"dbEyzEep","2014-04-24","PeterLustig","12 x k2 indoor seeds (F2)","[1.00e-07,1.49e+00)","Drugs","Cannabis","Seeds"," Feedbacks: 5/5 very very fast shipping (ger, 1day) nice! 0 days ago anon ~5/5, 3~5 deals "," Germany ","EU ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"dcnAXAvc","2014-04-24","simonlabond","Smurfberry Hybrid Feminized Autoflower Seeds","[1.00e-07,1.49e+00)","Drugs","Cannabis","Seeds"," Feedbacks: 5/5 Very fast...5/5. He have me extra seeds as well as a sample of another strain. Lets see how these babys work 1 days ago anon ~5/5, 1~2 deals 5/5 Excellent vendor. Provided extra product. Highly recommend 0 days ago anon ~5/5, 1~2 deals 5/5 We have a Pro here ladies and gentlemen! 1 days ago anon ~5/5, 1~2 deals 5/5 12 smurfberrys and 2 white widows!! game on 6 days ago anon [0 deals] 5/5 I followed this vendor for a while before ordering. Watched his rep build, so I felt good about making a purchase. I am FE'ing 0 days ago anon [0 deals] 5/5 legit stealth, fast shipping, great customer service and some freebies!!! customer for life. 2 days ago anon ~5/5, 1~2 deals 5/5 Love the stealth, 5/5 ordered 10 smurfberrys, recieved 12 smurfberrys, and 2 william's, You defintely just recieved yourself a 6 days ago anon ~5/5, 1~2 deals 5/5 if you aint fuckin with simon your doin something wrong hes the best seed vendor on here dont even think about ordering from so 6 days ago anon ~5/5, 1~2 deals 5/5 Very professional vendor!! Fast shipper, good stealth,good to go! 5 days ago anon ~5/5, 3~5 deals 5/5 Came in very short time, good communication, too early to tell if product is good but 5/5 service. 6 days ago anon ~5/5, 1~2 deals 5/5 Order came in some good stealth shipping, product looks good, extra seeds too. Will update feedback when I see what the plants 0 days ago anon ~5/5, 1~2 deals 5/5 Took 5 days, packaging was very stealth and product was just as described. Also got a free sample! Thanks simonlabond :) 4 days ago anon ~5/5, 1~2 deals 5/5 prompt fast service. thanx ninja! 2 days ago anon ~5/5, 3~5 deals 5/5 Super generous.A++ Stealth.A++ Seller.A++ Human Being. 2 days ago anon ~5/5, 1~2 deals 5/5 excellent seller 4 days ago anon ~5/5, 1~2 deals 5/5 awesome vendor, very fast, excellent shipping and extremely generous. can not recommend enough. 4 days ago anon [0 deals] 5/5 this guy knows his shit. very fast shipping and response time as well as extras. 10/5 5 days ago anon ~5/5, 3~5 deals "," USA ","Worldwide ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"faieAmgJg","2014-04-24","HappyHippy2.0","3 Belladonna Cannabis seeds ( Feminized)","[1.00e-07,1.49e+00)","Drugs","Cannabis","Seeds"," Feedbacks: 5/5 big up for HappyHippy. one day delivery, excellent comunication. 4 days ago anon ~5/5, 1~2 deals "," UK ","Worldwide ( excluding Italy) ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"gESPvAzar","2014-04-24","superstrains","10 El Cucaracha (feminized) Seeds","[1.00e-07,1.49e+00)","Drugs","Cannabis","Seeds"," Feedbacks: 5/5 perfect 0 days ago anon [0 deals] "," Netherlands ","NA",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"gmBVuKiGl","2014-04-24","budbrother","5 regular seeds - Skunk Kush - pain relief","[1.00e-07,1.49e+00)","Drugs","Cannabis","Seeds"," Feedbacks: 5/5 Awesome vendor. Super quick and the best service. Thanks BB 0 days ago anon 5.00/5, 15~25 deals "," Australia ","NA",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"hVmBdRvPet","2014-04-24","simonlabond","Chernobyl X Sage n Sour regular seeds","[1.00e-07,1.49e+00)","Drugs","Cannabis","Seeds"," Feedbacks: 5/5 Super Legit. Great communication. Stealthy. He may even hook you up if you're lucky! haha :) 4 days ago anon ~5/5, 1~2 deals "," USA ","Worldwide ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"kAysrMrXVs","2014-04-24","budbrother","10 regular seeds - Shiva's OG - Shiva Skunk X OG Kush","[1.00e-07,1.49e+00)","Drugs","Cannabis","Seeds"," Feedbacks: 5/5 High-ly recommended, pleasure to deal with A+ 6 days ago anon [0 deals] 5/5 Excellent service & shipping ty for the bonus :) 6 days ago anon ~5/5, 1~2 deals "," Australia ","NA",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"lfakdURaM","2014-04-24","budbrother","5 regular seeds - Shiva's OG - Shiva Skunk X OG Kush","[1.00e-07,1.49e+00)","Drugs","Cannabis","Seeds"," Feedbacks: 5/5 5 stars. I messed up the shipping in the order and the vendor still managed to sort it out for me. Cheers. 5 days ago anon ~5/5, 1~2 deals 5/5 Repeat customer: Super Fast delivery, seeds look great. Pleasure to deal with this vendor every time thanks mate. 3 days ago anon [0 deals] "," Australia ","NA",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"mhRoCTwEw","2014-04-24","silverapples","10x CANNABIS SEEDS FOX TAIL LANDRACE","[1.00e-07,1.49e+00)","Drugs","Cannabis","Seeds"," Feedbacks: 5/5 Great store will be buying again in future. Many thanks. 3 days ago anon ~5/5, 1~2 deals "," World ","World ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"rrJyrmpw","2014-04-24","Cannaseed","5 Autoflowering Cannabis Seeds Fast Growing Ready In 3 Months!","[1.00e-07,1.49e+00)","Drugs","Cannabis","Seeds"," Feedbacks: 5/5 came as described, very instructive! wish me luck. long delivery but was expected. appreciate and can't wait! 3 days ago anon ~5/5, 1~2 deals 5/5 Cannaseed is one of the most upstanding vendors I've ever run across. I would happily do business again. 0 days ago anon [0 deals] "," EU ","Worldwide ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"RhLEoRYWi","2014-04-24","superstrains","5 seeds white widow","[1.00e-07,1.49e+00)","Drugs","Cannabis","Seeds"," Feedbacks: 5/5 Excellent! Fast delivery and more seeds than advertised, win win! A+++ 2 days ago anon ~5/5, 3~5 deals 5/5 A+ VENDOR AND GREAT COMM. 1 days ago anon 4.55/5, 6~10 deals 5/5 Received total of 7 seeds in all, had x6 germinate. 2 days ago anon [0 deals] "," Netherlands ","NA",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"rSLwyNut","2014-04-24","budbrother","50 regular seeds - Church Kush - mold resistant","[1.00e-07,1.49e+00)","Drugs","Cannabis","Seeds"," Feedbacks: 5/5 very fast shiping. Brilliant!!!! 1 days ago anon ~5/5, 1~2 deals 5/5 High-ly recommended, pleasure to deal with A+ 5 days ago anon [0 deals] "," Australia ","NA",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"tWBvdcGVL","2014-04-24","budbrother","5 regular seeds - Widow Lights - White Widow X Northern Lights","[1.00e-07,1.49e+00)","Drugs","Cannabis","Seeds"," Feedbacks: 5/5 High-ly recommended, pleasure to deal with A+ 6 days ago anon [0 deals] 5/5 Lovely work A+ 6 days ago anon ~5/5, 1~2 deals 5/5 everything went perfect, got my seeds. 2 days ago anon ~5/5, 1~2 deals 5/5 Simply one of the best vendors, EVER. Thanks for the speed and awesome service BB 0 days ago anon 5.00/5, 15~25 deals 5/5 Repeat customer: Super Fast delivery, seeds look great. Pleasure to deal with this vendor every time thanks mate. Will update w 3 days ago anon [0 deals] "," Australia ","NA",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"VJudtwru","2014-04-24","HappyHippy2.0","3 Spoetnik #1 Cannabis seeds ( Feminized)","[1.00e-07,1.49e+00)","Drugs","Cannabis","Seeds"," Feedbacks: 5/5 Received my product quite fast. Everything seems to be well in order. Thank you! 0 days ago anon [0 deals] 5/5 Ha ha ha dat stealth! Genius and had me chuckling. Arrived quickly too. 0 days ago anon [0 deals] "," UK ","Worldwide ( excluding Italy) ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"vpLRomCRCx","2014-04-24","Cannaseed","5 x Auto Seeds Fast Growing Ready In 3 Months (Lowryder2 + Hindu Kush Mix)","[1.00e-07,1.49e+00)","Drugs","Cannabis","Seeds"," Feedbacks: 5/5 awesome! came with a guide! trusted vendor! would recommend++ 2 days ago anon ~5/5, 1~2 deals "," EU ","Worldwide ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"xjLCFqoFkb","2014-04-24","simonlabond","Moby Dick Hybrid Feminized Autoflower Seeds","[1.00e-07,1.49e+00)","Drugs","Cannabis","Seeds"," Feedbacks: 5/5 update: all seeds I used germinated, 6/5. great vendor 2 days ago anon ~5/5, 1~2 deals 5/5 Vendor shipped out practically immediately, and included extra of a strain I had considered buying instead. I will be back 2 days ago anon ~5/5, 1~2 deals "," USA ","Worldwide ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"zEZTFxZYT","2014-04-24","simonlabond","Williams 60 Day Wonder Hybrid Feminized Autoflower Seeds","[1.00e-07,1.49e+00)","Drugs","Cannabis","Seeds"," Feedbacks: 5/5 Excellent vendor. quick ship. communication and tips provided, would highly reccomend 2 days ago anon [0 deals] 5/5 Great transaction. Communication - 10. Stealth - 10. Product quality - 10. Thanks! 6 days ago anon [0 deals] 5/5 5 days ago anon [0 deals] "," USA ","Worldwide ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"znNMWSAdnJ","2014-04-24","budbrother","5 regular seeds - AK47 Automatic - autoflowering sativa dominant","[1.00e-07,1.49e+00)","Drugs","Cannabis","Seeds"," Feedbacks: 5/5 Smooth transaction, overnight delivery thanks! 5 days ago anon [0 deals] 5/5 sweet as, So glad the real BB is back! service & stealth was amazing and i will be making many more orders with BB in the futu 1 days ago anon ~5/5, 1~2 deals "," Australia ","NA",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"zEZTFxZYT","2014-04-25","simonlabond","Williams 60 Day Wonder Hybrid Feminized Autoflower Seeds","[1.00e-07,1.49e+00)","Drugs","Cannabis","Seeds"," Feedbacks: 5/5 Excellent vendor. quick ship. communication and tips provided, would highly reccomend 2 days ago anon [0 deals] 5/5 Great transaction. Communication - 10. Stealth - 10. Product quality - 10. Thanks! 6 days ago anon [0 deals] 5/5 5 days ago anon [0 deals] "," USA ","Worldwide ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"hVmBdRvPet","2014-04-26","simonlabond","Chernobyl X Sage n Sour regular seeds","[1.00e-07,1.49e+00)","Drugs","Cannabis","Seeds"," Feedbacks: 5/5 Super Legit. Great communication. Stealthy. He may even hook you up if you're lucky! haha :) 6 days ago anon ~5/5, 1~2 deals "," USA ","Worldwide ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"lfakdURaM","2014-04-26","budbrother","5 regular seeds - Shiva's OG - Shiva Skunk X OG Kush","[1.00e-07,1.49e+00)","Drugs","Cannabis","Seeds"," Feedbacks: 5/5 5 stars. I messed up the shipping in the order and the vendor still managed to sort it out for me. Cheers. 0 days ago anon ~5/5, 1~2 deals 5/5 Repeat customer: Super Fast delivery, seeds look great. Pleasure to deal with this vendor every time thanks mate. 5 days ago anon [0 deals] "," Australia ","NA",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"mhRoCTwEw","2014-04-26","silverapples","10x CANNABIS SEEDS FOX TAIL LANDRACE","[1.00e-07,1.49e+00)","Drugs","Cannabis","Seeds"," Feedbacks: 5/5 Great store will be buying again in future. Many thanks. 5 days ago anon ~5/5, 1~2 deals "," World ","World ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"zEZTFxZYT","2014-04-26","simonlabond","Williams 60 Day Wonder Hybrid Feminized Autoflower Seeds","[1.00e-07,1.49e+00)","Drugs","Cannabis","Seeds"," Feedbacks: 5/5 Excellent vendor. quick ship. communication and tips provided, would highly reccomend 4 days ago anon [0 deals] 5/5 Great transaction. Communication - 10. Stealth - 10. Product quality - 10. Thanks! 1 days ago anon [0 deals] 5/5 0 days ago anon [0 deals] "," USA ","Worldwide ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"cdjWctmF","2014-05-03","toysoldiers","Natural Cannabis seeds,50 seeds.","[1.00e-07,1.49e+00)","Drugs","Cannabis","Seeds"," Feedbacks: 5/5 Genetics so far look like sativas. week and a half into growth Ruderalis leaves would be fat, short and wide. we will see. st 4 days ago anon ~5/5, 6~10 deals 5/5 A+++ seller, all smooth. 6 days ago anon ~5/5, 1~2 deals 5/5 Has the best communication out of any vendor on here. Trustworthy too. Every vendor should be like this. ++++ 1 days ago anon ~5/5, 1~2 deals "," World ","Earth. ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"faieAmgJg","2014-05-03","HappyHippy2.0","3 Belladonna Cannabis seeds ( Feminized)","[1.00e-07,1.49e+00)","Drugs","Cannabis","Seeds"," Feedbacks: 5/5 big up for HappyHippy. one day delivery, excellent comunication. 6 days ago anon ~5/5, 1~2 deals "," UK ","Worldwide ( excluding Italy) ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"gmBVuKiGl","2014-05-03","budbrother","5 regular seeds - Skunk Kush - pain relief","[1.00e-07,1.49e+00)","Drugs","Cannabis","Seeds"," Feedbacks: 5/5 Awesome vendor. Super quick and the best service. Thanks BB 1 days ago anon 5.00/5, 15~25 deals "," Australia ","NA",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"NedayCfNn","2014-05-03","simonlabond","International Super Stealth","[1.00e-07,1.49e+00)","Drugs","Cannabis","Seeds"," Feedbacks: 5/5 Received in Uk less than a week, great stealth packaging. Will update when germinated. thanks alot 0 days ago anon ~0/5, 6~10 deals "," USA ","Worldwide ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"rSLwyNut","2014-05-03","budbrother","50 regular seeds - Church Kush - mold resistant","[1.00e-07,1.49e+00)","Drugs","Cannabis","Seeds"," Feedbacks: 5/5 Great seller 3 days ago anon ~5/5, 1~2 deals 5/5 very fast shiping. Brilliant!!!! 4 days ago anon ~5/5, 1~2 deals 5/5 High-ly recommended, pleasure to deal with A+ 0 days ago anon ~5/5, 1~2 deals "," Australia ","NA",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"yCnpYFxLrk","2014-05-03","toysoldiers","Natural Cannabis seeds,25 seeds.","[1.00e-07,1.49e+00)","Drugs","Cannabis","Seeds"," Feedbacks: 5/5 Seeds got hear yesterday, kind of took long but atleast i got the seeds and he/she wasn't domestic anyway. Everything was perf 6 days ago anon ~5/5, 1~2 deals 5/5 great vendor !!! ;) 1 days ago anon ~5/5, 1~2 deals 5/5 A++++ 1 days ago anon ~5/5, 3~5 deals 5/5 excellent 1 days ago anon ~5/5, 6~10 deals "," World ","NA",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"znNMWSAdnJ","2014-05-03","budbrother","5 regular seeds - AK47 Automatic - autoflowering sativa dominant","[1.00e-07,1.49e+00)","Drugs","Cannabis","Seeds"," Feedbacks: 5/5 Smooth transaction, overnight delivery thanks! 1 days ago anon ~5/5, 6~10 deals 5/5 sweet as, So glad the real BB is back! service & stealth was amazing and i will be making many more orders with BB in the futu 4 days ago anon ~5/5, 1~2 deals "," Australia ","NA",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"aplcuKol","2014-05-05","budbrother","10 regular seeds - Skunk Kush - pain relief","[1.00e-07,1.49e+00)","Drugs","Cannabis","Seeds"," Feedbacks: 5/5 Perfect transaction. 2 days post and brilliant stealth. True professional here. 6 days ago anon 5.00/5, 6~10 deals "," Australia ","NA",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"aplcuKol","2014-05-06","budbrother","10 regular seeds - Skunk Kush - pain relief","[1.00e-07,1.49e+00)","Drugs","Cannabis","Seeds"," Feedbacks: 5/5 Perfect transaction. 2 days post and brilliant stealth. True professional here. 0 days ago anon 5.00/5, 6~10 deals "," Australia ","NA",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
